title,meta,headers,body,QueryNumber,map,p10,ndcg10,ndcg1000,bpref,rr
1,0,1,5,257,0.0383,0.4000,0.1795,0.1374,0.1015,0.5000
1,0,1,5,258,0.0108,0.2000,0.1026,0.0465,0.0412,0.5000
1,0,1,5,259,0.0656,0.6000,0.5286,0.1708,0.0880,1.0000
1,0,1,5,260,0.0080,0.1000,0.0542,0.0518,0.0799,0.1250
1,0,1,5,261,0.0027,0.0000,0.0000,0.0375,0.0703,0.0500
1,0,1,5,262,0.0019,0.1000,0.0402,0.0331,0.0280,0.1111
1,0,1,5,263,0.0117,0.2000,0.1531,0.0803,0.0574,1.0000
1,0,1,5,264,0.0164,0.2000,0.0882,0.0949,0.0980,0.3333
1,0,1,5,265,0.0649,0.3000,0.3208,0.2756,0.1701,0.3333
1,0,1,5,266,0.0219,0.5000,0.6662,0.1679,0.0652,1.0000
1,0,1,5,267,0.0009,0.0000,0.0000,0.0062,0.0118,0.0769
1,0,1,5,268,0.0112,0.2000,0.1523,0.0463,0.0225,1.0000
1,0,1,5,269,0.0028,0.0000,0.0000,0.0575,0.0357,0.0769
1,0,1,5,270,0.0090,0.0000,0.0000,0.0851,0.1109,0.0909
1,0,1,5,271,0.0167,0.1000,0.0645,0.0539,0.0533,0.2500
1,0,1,5,272,0.0099,0.3000,0.1461,0.0797,0.0772,1.0000
1,0,1,5,273,0.0719,0.4000,0.3676,0.2810,0.1663,0.3333
1,0,1,5,274,0.0091,0.2000,0.0716,0.0635,0.0848,0.3333
1,0,1,5,275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,1,5,276,0.0124,0.3000,0.1008,0.0557,0.0495,0.5000
1,0,1,5,277,0.0000,0.0000,0.0000,0.0046,0.0133,0.0023
1,0,1,5,278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,1,5,279,0.0124,0.2000,0.1252,0.0766,0.0599,0.5000
1,0,1,5,280,0.0108,0.2000,0.1840,0.0911,0.0744,0.3333
1,0,1,5,281,0.0151,0.3000,0.1309,0.0763,0.0651,0.3333
1,0,1,5,282,0.0231,0.3000,0.3404,0.1312,0.1007,1.0000
1,0,1,5,283,0.0497,0.4000,0.2195,0.1256,0.0724,1.0000
1,0,1,5,284,0.0309,0.5000,0.3219,0.1402,0.0857,0.5000
1,0,1,5,285,0.0363,0.7000,0.4686,0.1173,0.0465,1.0000
1,0,1,5,286,0.0116,0.2000,0.1331,0.0604,0.0481,1.0000
1,0,1,5,287,0.0035,0.1000,0.0560,0.0277,0.0208,0.1667
1,0,1,5,288,0.0075,0.1000,0.0330,0.0661,0.0618,0.1429
1,0,1,5,289,0.0007,0.0000,0.0000,0.0192,0.0353,0.0270
1,0,1,5,290,0.0048,0.1000,0.0734,0.0364,0.0300,0.1429
1,0,1,5,291,0.0030,0.0000,0.0000,0.0196,0.0372,0.0667
1,0,1,5,292,0.0136,0.2000,0.1598,0.0821,0.0638,1.0000
1,0,1,5,293,0.0019,0.1000,0.0534,0.0290,0.0324,0.1667
1,0,1,5,294,0.0002,0.0000,0.0000,0.0129,0.0187,0.0109
1,0,1,5,295,0.0510,0.4000,0.3843,0.1439,0.0695,1.0000
1,0,1,5,296,0.0179,0.2000,0.1197,0.0710,0.0372,1.0000
1,0,1,5,297,0.0096,0.3000,0.2117,0.0667,0.0536,0.2500
1,0,1,5,298,0.0177,0.3000,0.0930,0.1780,0.1356,0.3333
1,0,1,5,299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,1,5,300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,201,0.0309,0.3000,0.1223,0.1213,0.1040,0.2500
1,0,3,0,202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,203,0.0047,0.0000,0.0000,0.0614,0.0821,0.0714
1,0,3,0,204,0.0407,0.4000,0.3678,0.1498,0.0949,1.0000
1,0,3,0,205,0.0000,0.0000,0.0000,0.0049,0.0125,0.0029
1,0,3,0,206,0.0030,0.0000,0.0000,0.0718,0.0944,0.0167
1,0,3,0,207,0.0101,0.1000,0.0524,0.0718,0.0672,0.1250
1,0,3,0,208,0.0614,0.2000,0.1522,0.1179,0.0920,1.0000
1,0,3,0,209,0.0059,0.0000,0.0000,0.0445,0.0533,0.0769
1,0,3,0,210,0.0372,0.3000,0.1953,0.1354,0.0898,0.5000
1,0,3,0,211,0.0017,0.0000,0.0000,0.0433,0.0695,0.0156
1,0,3,0,212,0.0010,0.0000,0.0000,0.0262,0.0278,0.0182
1,0,3,0,213,0.0355,0.2000,0.2048,0.1564,0.1512,1.0000
1,0,3,0,214,0.0524,0.5000,0.3939,0.1832,0.1500,1.0000
1,0,3,0,215,0.0187,0.2000,0.2111,0.1254,0.1331,1.0000
1,0,3,0,216,0.0302,0.5000,0.2653,0.1223,0.1019,0.5000
1,0,3,0,217,0.0307,0.5000,0.3085,0.1075,0.0788,1.0000
1,0,3,0,218,0.0396,0.4000,0.2819,0.1281,0.0882,1.0000
1,0,3,0,219,0.0000,0.0000,0.0000,0.0062,0.0044,0.0022
1,0,3,0,220,0.0035,0.0000,0.0000,0.0435,0.0402,0.0833
1,0,3,0,221,0.0056,0.2000,0.0577,0.0474,0.0594,0.1667
1,0,3,0,222,0.0804,0.4000,0.1726,0.1801,0.1516,1.0000
1,0,3,0,223,0.0547,0.6000,0.5066,0.2502,0.1223,1.0000
1,0,3,0,224,0.0025,0.0000,0.0000,0.0744,0.1231,0.0435
1,0,3,0,225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,226,0.0082,0.1000,0.0426,0.0954,0.1142,0.2000
1,0,3,0,227,0.0792,0.4000,0.4062,0.2280,0.0984,1.0000
1,0,3,0,228,0.0275,0.2000,0.1522,0.0997,0.0630,0.5000
1,0,3,0,229,0.1052,0.5000,0.5801,0.2767,0.1923,1.0000
1,0,3,0,230,0.0151,0.1000,0.0945,0.1077,0.1175,0.5000
1,0,3,0,231,0.0851,0.5000,0.2480,0.1990,0.1992,1.0000
1,0,3,0,232,0.0224,0.1000,0.2201,0.1043,0.0543,1.0000
1,0,3,0,233,0.0357,0.3000,0.2458,0.1344,0.1024,0.5000
1,0,3,0,234,0.0381,0.6000,0.4550,0.1446,0.1056,0.5000
1,0,3,0,235,0.0714,0.1000,0.2996,0.2583,0.0714,1.0000
1,0,3,0,236,0.0333,0.3000,0.2670,0.1410,0.1056,1.0000
1,0,3,0,237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,238,0.0111,0.1000,0.1234,0.0786,0.0322,0.3333
1,0,3,0,239,0.0172,0.1000,0.1145,0.0911,0.0800,1.0000
1,0,3,0,240,0.0007,0.1000,0.0221,0.0153,0.0206,0.1111
1,0,3,0,241,0.0014,0.0000,0.0000,0.0348,0.0494,0.0588
1,0,3,0,242,0.0002,0.0000,0.0000,0.0128,0.0304,0.0039
1,0,3,0,243,0.0360,0.4000,0.1933,0.1031,0.0745,0.5000
1,0,3,0,244,0.0013,0.0000,0.0000,0.0545,0.1107,0.0042
1,0,3,0,245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,248,0.0014,0.0000,0.0000,0.0182,0.0630,0.0370
1,0,3,0,249,0.0085,0.1000,0.0784,0.0976,0.1369,0.1667
1,0,3,0,250,0.0019,0.0000,0.0000,0.0195,0.0450,0.0370
1,0,3,0,251,0.0025,0.0000,0.0000,0.0376,0.0331,0.0526
1,0,3,0,252,0.0006,0.0000,0.0000,0.0155,0.0232,0.0588
1,0,3,0,253,0.0269,0.3000,0.2393,0.0833,0.0463,1.0000
1,0,3,0,254,0.0007,0.0000,0.0000,0.0137,0.0215,0.0345
1,0,3,0,255,0.0040,0.0000,0.0000,0.0347,0.0000,0.0200
1,0,3,0,256,0.0170,0.2000,0.1072,0.0523,0.0333,1.0000
1,0,3,0,257,0.0172,0.1000,0.1534,0.1270,0.0659,1.0000
1,0,3,0,258,0.0007,0.0000,0.0000,0.0098,0.0141,0.0500
1,0,3,0,259,0.0139,0.1000,0.0627,0.0831,0.0782,0.2000
1,0,3,0,260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,261,0.0001,0.0000,0.0000,0.0110,0.0249,0.0012
1,0,3,0,262,0.0001,0.0000,0.0000,0.0043,0.0047,0.0156
1,0,3,0,263,0.0073,0.1000,0.1177,0.0458,0.0259,1.0000
1,0,3,0,264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,265,0.0160,0.1000,0.1809,0.1691,0.0907,0.3333
1,0,3,0,266,0.0076,0.3000,0.3158,0.0978,0.0368,0.5000
1,0,3,0,267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,268,0.0077,0.1000,0.0858,0.0296,0.0150,1.0000
1,0,3,0,269,0.0185,0.1000,0.1839,0.1381,0.0357,0.5000
1,0,3,0,270,0.0010,0.0000,0.0000,0.0273,0.0450,0.0192
1,0,3,0,271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,272,0.0044,0.2000,0.0591,0.0602,0.0691,0.2000
1,0,3,0,273,0.0236,0.3000,0.2263,0.1519,0.0950,0.1429
1,0,3,0,274,0.0013,0.0000,0.0000,0.0326,0.0587,0.0385
1,0,3,0,275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,276,0.0004,0.0000,0.0000,0.0131,0.0247,0.0159
1,0,3,0,277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,279,0.0018,0.0000,0.0000,0.0317,0.0498,0.0526
1,0,3,0,280,0.0081,0.3000,0.1235,0.0434,0.0272,0.3333
1,0,3,0,281,0.0047,0.0000,0.0000,0.0407,0.0473,0.0909
1,0,3,0,282,0.0050,0.1000,0.1804,0.0310,0.0099,1.0000
1,0,3,0,283,0.0312,0.3000,0.1563,0.0637,0.0312,1.0000
1,0,3,0,284,0.0053,0.0000,0.0000,0.0507,0.0425,0.0500
1,0,3,0,285,0.0054,0.1000,0.0243,0.0532,0.0366,0.1667
1,0,3,0,286,0.0022,0.1000,0.0716,0.0294,0.0244,0.2500
1,0,3,0,287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,288,0.0008,0.0000,0.0000,0.0157,0.0139,0.0588
1,0,3,0,289,0.0004,0.0000,0.0000,0.0181,0.0344,0.0070
1,0,3,0,290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,291,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,292,0.0008,0.0000,0.0000,0.0137,0.0162,0.0714
1,0,3,0,293,0.0001,0.0000,0.0000,0.0035,0.0079,0.0111
1,0,3,0,294,0.0000,0.0000,0.0000,0.0029,0.0038,0.0013
1,0,3,0,295,0.0375,0.4000,0.3022,0.1225,0.0696,1.0000
1,0,3,0,296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,297,0.0052,0.2000,0.1503,0.0353,0.0183,0.3333
1,0,3,0,298,0.0044,0.0000,0.0000,0.1063,0.0659,0.0588
1,0,3,0,299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,0,300,0.0001,0.0000,0.0000,0.0069,0.0153,0.0042
1,0,3,1,201,0.0330,0.3000,0.1203,0.1227,0.1040,0.2000
1,0,3,1,202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,1,203,0.0050,0.0000,0.0000,0.0623,0.0821,0.0667
1,0,3,1,204,0.0418,0.4000,0.3678,0.1622,0.1086,1.0000
1,0,3,1,205,0.0019,0.0000,0.0000,0.0370,0.0875,0.0077
1,0,3,1,206,0.0033,0.0000,0.0000,0.0755,0.0998,0.0192
1,0,3,1,207,0.0121,0.1000,0.0524,0.0926,0.0883,0.1250
1,0,3,1,208,0.0621,0.2000,0.1522,0.1285,0.1098,1.0000
1,0,3,1,209,0.0059,0.0000,0.0000,0.0445,0.0533,0.0769
1,0,3,1,210,0.0373,0.3000,0.1953,0.1357,0.0898,0.5000
1,0,3,1,211,0.0041,0.0000,0.0000,0.0578,0.0802,0.0556
1,0,3,1,212,0.0017,0.0000,0.0000,0.0299,0.0278,0.0303
1,0,3,1,213,0.0363,0.2000,0.2048,0.1699,0.1695,1.0000
1,0,3,1,214,0.0551,0.6000,0.4302,0.1918,0.1628,1.0000
1,0,3,1,215,0.0210,0.3000,0.2555,0.1375,0.1494,1.0000
1,0,3,1,216,0.0320,0.5000,0.2787,0.1275,0.1054,0.5000
1,0,3,1,217,0.0344,0.5000,0.3207,0.1153,0.0853,1.0000
1,0,3,1,218,0.0410,0.4000,0.2771,0.1308,0.0889,1.0000
1,0,3,1,219,0.0000,0.0000,0.0000,0.0063,0.0044,0.0023
1,0,3,1,220,0.0037,0.0000,0.0000,0.0444,0.0409,0.0833
1,0,3,1,221,0.0099,0.3000,0.0927,0.0723,0.1003,0.2500
1,0,3,1,222,0.0825,0.6000,0.2368,0.1814,0.1513,1.0000
1,0,3,1,223,0.0644,0.6000,0.5111,0.2657,0.1349,1.0000
1,0,3,1,224,0.0071,0.1000,0.0784,0.0958,0.1255,0.1667
1,0,3,1,225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,1,226,0.0093,0.1000,0.0474,0.0983,0.1140,0.2500
1,0,3,1,227,0.0890,0.5000,0.4936,0.2655,0.1716,1.0000
1,0,3,1,228,0.0270,0.2000,0.1522,0.0983,0.0579,0.5000
1,0,3,1,229,0.1056,0.5000,0.5801,0.2828,0.2019,1.0000
1,0,3,1,230,0.0160,0.1000,0.0945,0.1114,0.1175,0.5000
1,0,3,1,231,0.0842,0.4000,0.2175,0.2043,0.2149,1.0000
1,0,3,1,232,0.0251,0.1000,0.2201,0.1325,0.0836,1.0000
1,0,3,1,233,0.0379,0.3000,0.2529,0.1370,0.1024,0.5000
1,0,3,1,234,0.0422,0.5000,0.4029,0.1594,0.1226,0.5000
1,0,3,1,235,0.0714,0.1000,0.2996,0.2583,0.0714,1.0000
1,0,3,1,236,0.0482,0.5000,0.4178,0.1658,0.1137,1.0000
1,0,3,1,237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,1,238,0.0167,0.1000,0.1557,0.0992,0.0322,0.5000
1,0,3,1,239,0.0223,0.2000,0.1526,0.1012,0.0802,1.0000
1,0,3,1,240,0.0008,0.1000,0.0221,0.0182,0.0257,0.1111
1,0,3,1,241,0.0016,0.0000,0.0000,0.0393,0.0591,0.0667
1,0,3,1,242,0.0004,0.0000,0.0000,0.0154,0.0288,0.0099
1,0,3,1,243,0.0356,0.4000,0.1933,0.1027,0.0744,0.5000
1,0,3,1,244,0.0074,0.0000,0.0000,0.0755,0.1003,0.0385
1,0,3,1,245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,1,246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,1,247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,1,248,0.0023,0.0000,0.0000,0.0210,0.0642,0.0625
1,0,3,1,249,0.0090,0.1000,0.0784,0.1079,0.1508,0.1667
1,0,3,1,250,0.0029,0.0000,0.0000,0.0225,0.0450,0.0588
1,0,3,1,251,0.0025,0.0000,0.0000,0.0373,0.0331,0.0476
1,0,3,1,252,0.0014,0.1000,0.0313,0.0272,0.0384,0.1250
1,0,3,1,253,0.0282,0.4000,0.2605,0.0844,0.0463,1.0000
1,0,3,1,254,0.0007,0.0000,0.0000,0.0138,0.0214,0.0323
1,0,3,1,255,0.0040,0.0000,0.0000,0.0347,0.0000,0.0200
1,0,3,1,256,0.0232,0.2000,0.1222,0.0606,0.0336,1.0000
1,0,3,1,257,0.0285,0.1000,0.1534,0.1485,0.0943,1.0000
1,0,3,1,258,0.0009,0.0000,0.0000,0.0159,0.0273,0.0500
1,0,3,1,259,0.0150,0.1000,0.0627,0.0851,0.0782,0.2000
1,0,3,1,260,0.0000,0.0000,0.0000,0.0063,0.0365,0.0011
1,0,3,1,261,0.0001,0.0000,0.0000,0.0127,0.0317,0.0030
1,0,3,1,262,0.0001,0.0000,0.0000,0.0045,0.0047,0.0204
1,0,3,1,263,0.0073,0.1000,0.1177,0.0458,0.0259,1.0000
1,0,3,1,264,0.0001,0.0000,0.0000,0.0064,0.0141,0.0057
1,0,3,1,265,0.0228,0.1000,0.1809,0.2248,0.1746,0.3333
1,0,3,1,266,0.0083,0.3000,0.3329,0.1015,0.0368,0.5000
1,0,3,1,267,0.0001,0.0000,0.0000,0.0033,0.0118,0.0067
1,0,3,1,268,0.0077,0.1000,0.0858,0.0297,0.0149,1.0000
1,0,3,1,269,0.0185,0.1000,0.1839,0.1381,0.0357,0.5000
1,0,3,1,270,0.0011,0.0000,0.0000,0.0275,0.0450,0.0192
1,0,3,1,271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,1,272,0.0048,0.2000,0.0641,0.0615,0.0691,0.2500
1,0,3,1,273,0.0236,0.3000,0.2263,0.1519,0.0950,0.1429
1,0,3,1,274,0.0015,0.0000,0.0000,0.0363,0.0680,0.0400
1,0,3,1,275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,1,276,0.0020,0.1000,0.0231,0.0232,0.0345,0.1250
1,0,3,1,277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,1,278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,1,279,0.0019,0.0000,0.0000,0.0321,0.0498,0.0526
1,0,3,1,280,0.0097,0.3000,0.1365,0.0500,0.0326,0.5000
1,0,3,1,281,0.0049,0.0000,0.0000,0.0494,0.0563,0.0909
1,0,3,1,282,0.0052,0.1000,0.1804,0.0417,0.0244,1.0000
1,0,3,1,283,0.0318,0.3000,0.1563,0.0732,0.0417,1.0000
1,0,3,1,284,0.0068,0.0000,0.0000,0.0634,0.0553,0.0588
1,0,3,1,285,0.0064,0.2000,0.0821,0.0585,0.0415,0.1429
1,0,3,1,286,0.0032,0.1000,0.0831,0.0372,0.0323,0.3333
1,0,3,1,287,0.0000,0.0000,0.0000,0.0080,0.0204,0.0012
1,0,3,1,288,0.0009,0.0000,0.0000,0.0159,0.0139,0.0667
1,0,3,1,289,0.0004,0.0000,0.0000,0.0182,0.0344,0.0072
1,0,3,1,290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,1,291,0.0001,0.0000,0.0000,0.0086,0.0372,0.0018
1,0,3,1,292,0.0015,0.1000,0.0370,0.0177,0.0194,0.2500
1,0,3,1,293,0.0002,0.0000,0.0000,0.0040,0.0079,0.0189
1,0,3,1,294,0.0000,0.0000,0.0000,0.0031,0.0038,0.0022
1,0,3,1,295,0.0358,0.3000,0.2675,0.1223,0.0695,1.0000
1,0,3,1,296,0.0000,0.0000,0.0000,0.0049,0.0120,0.0015
1,0,3,1,297,0.0052,0.2000,0.1503,0.0353,0.0183,0.3333
1,0,3,1,298,0.0061,0.0000,0.0000,0.1225,0.0855,0.0625
1,0,3,1,299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,1,300,0.0001,0.0000,0.0000,0.0069,0.0151,0.0040
1,0,3,3,201,0.0436,0.3000,0.1203,0.1366,0.1124,0.2000
1,0,3,3,202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,3,203,0.0090,0.0000,0.0000,0.0896,0.1179,0.0714
1,0,3,3,204,0.0447,0.4000,0.3678,0.1732,0.1226,1.0000
1,0,3,3,205,0.0222,0.0000,0.0000,0.0849,0.1219,0.0667
1,0,3,3,206,0.0038,0.0000,0.0000,0.0829,0.1106,0.0217
1,0,3,3,207,0.0252,0.1000,0.0262,0.1261,0.1371,0.1250
1,0,3,3,208,0.0741,0.2000,0.1522,0.1695,0.1216,1.0000
1,0,3,3,209,0.0064,0.0000,0.0000,0.0458,0.0533,0.0833
1,0,3,3,210,0.0418,0.3000,0.2104,0.1448,0.0847,0.5000
1,0,3,3,211,0.0212,0.4000,0.2128,0.1497,0.1831,0.2500
1,0,3,3,212,0.0019,0.0000,0.0000,0.0459,0.0216,0.0312
1,0,3,3,213,0.0368,0.2000,0.2048,0.1839,0.1956,1.0000
1,0,3,3,214,0.0691,0.7000,0.4913,0.2376,0.2135,1.0000
1,0,3,3,215,0.0815,0.4000,0.2965,0.2634,0.2537,1.0000
1,0,3,3,216,0.0501,0.4000,0.2500,0.1722,0.1620,0.5000
1,0,3,3,217,0.0422,0.5000,0.2659,0.1498,0.1355,1.0000
1,0,3,3,218,0.0465,0.5000,0.3102,0.1602,0.1157,1.0000
1,0,3,3,219,0.0001,0.0000,0.0000,0.0080,0.0114,0.0083
1,0,3,3,220,0.0054,0.2000,0.1005,0.0511,0.0417,0.1250
1,0,3,3,221,0.0298,0.3000,0.0960,0.1367,0.1918,0.2500
1,0,3,3,222,0.0869,0.6000,0.2405,0.1975,0.1822,1.0000
1,0,3,3,223,0.1083,0.6000,0.5393,0.3479,0.2210,1.0000
1,0,3,3,224,0.0391,0.3000,0.2548,0.1618,0.1208,0.5000
1,0,3,3,225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,3,226,0.0138,0.1000,0.0550,0.1373,0.1512,0.3333
1,0,3,3,227,0.1104,0.5000,0.5191,0.3070,0.2064,1.0000
1,0,3,3,228,0.0195,0.2000,0.1165,0.1098,0.1012,0.2500
1,0,3,3,229,0.1053,0.4000,0.4780,0.2970,0.2304,1.0000
1,0,3,3,230,0.0286,0.2000,0.2013,0.1521,0.1316,0.5000
1,0,3,3,231,0.0896,0.4000,0.2151,0.2318,0.2607,1.0000
1,0,3,3,232,0.1131,0.5000,0.6422,0.2701,0.1375,1.0000
1,0,3,3,233,0.0396,0.3000,0.2529,0.1502,0.1109,0.5000
1,0,3,3,234,0.0604,0.4000,0.3460,0.2074,0.1701,0.5000
1,0,3,3,235,0.0714,0.1000,0.2996,0.2583,0.0714,1.0000
1,0,3,3,236,0.0854,0.8000,0.6155,0.2427,0.1843,1.0000
1,0,3,3,237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,3,238,0.0224,0.1000,0.1557,0.1312,0.0889,0.5000
1,0,3,3,239,0.0318,0.3000,0.1788,0.1370,0.1321,0.5000
1,0,3,3,240,0.0013,0.0000,0.0000,0.0291,0.0406,0.0909
1,0,3,3,241,0.0020,0.0000,0.0000,0.0445,0.0688,0.0769
1,0,3,3,242,0.0013,0.0000,0.0000,0.0416,0.0112,0.0238
1,0,3,3,243,0.0336,0.4000,0.1943,0.1062,0.0825,0.5000
1,0,3,3,244,0.0408,0.2000,0.0972,0.1566,0.1453,0.1429
1,0,3,3,245,0.0010,0.0000,0.0000,0.0197,0.0000,0.0086
1,0,3,3,246,0.0006,0.0000,0.0000,0.0271,0.0493,0.0069
1,0,3,3,247,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,3,248,0.0059,0.1000,0.0248,0.0413,0.0678,0.1000
1,0,3,3,249,0.0104,0.1000,0.0784,0.1211,0.1679,0.1667
1,0,3,3,250,0.0083,0.1000,0.0435,0.0334,0.0475,0.1667
1,0,3,3,251,0.0029,0.0000,0.0000,0.0371,0.0331,0.0370
1,0,3,3,252,0.0101,0.1000,0.0625,0.0687,0.0691,0.5000
1,0,3,3,253,0.0355,0.5000,0.2836,0.1025,0.0647,1.0000
1,0,3,3,254,0.0004,0.0000,0.0000,0.0125,0.0208,0.0145
1,0,3,3,255,0.0043,0.0000,0.0000,0.0353,0.0000,0.0213
1,0,3,3,256,0.0309,0.2000,0.1222,0.1070,0.0982,1.0000
1,0,3,3,257,0.0313,0.3000,0.1421,0.1379,0.1020,0.5000
1,0,3,3,258,0.0016,0.0000,0.0000,0.0231,0.0404,0.0556
1,0,3,3,259,0.0309,0.1000,0.1620,0.1262,0.0870,1.0000
1,0,3,3,260,0.0012,0.0000,0.0000,0.0271,0.0712,0.0175
1,0,3,3,261,0.0007,0.0000,0.0000,0.0282,0.0590,0.0109
1,0,3,3,262,0.0009,0.0000,0.0000,0.0282,0.0278,0.0500
1,0,3,3,263,0.0084,0.1000,0.1177,0.0657,0.0511,1.0000
1,0,3,3,264,0.0062,0.1000,0.0392,0.0625,0.0837,0.1667
1,0,3,3,265,0.0760,0.3000,0.3936,0.3340,0.1769,0.5000
1,0,3,3,266,0.0093,0.3000,0.3329,0.1089,0.0487,0.5000
1,0,3,3,267,0.0005,0.0000,0.0000,0.0050,0.0118,0.0400
1,0,3,3,268,0.0078,0.1000,0.0858,0.0330,0.0218,1.0000
1,0,3,3,269,0.0185,0.1000,0.1839,0.1381,0.0357,0.5000
1,0,3,3,270,0.0039,0.0000,0.0000,0.0667,0.1134,0.0137
1,0,3,3,271,0.0023,0.0000,0.0000,0.0255,0.0444,0.0345
1,0,3,3,272,0.0049,0.2000,0.0641,0.0615,0.0691,0.2500
1,0,3,3,273,0.0369,0.3000,0.2318,0.2169,0.1638,0.1667
1,0,3,3,274,0.0019,0.0000,0.0000,0.0405,0.0765,0.0556
1,0,3,3,275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,3,276,0.0070,0.3000,0.0714,0.0389,0.0394,0.1667
1,0,3,3,277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,3,278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,3,279,0.0021,0.0000,0.0000,0.0329,0.0500,0.0556
1,0,3,3,280,0.0098,0.2000,0.1009,0.0589,0.0488,0.5000
1,0,3,3,281,0.0089,0.1000,0.0474,0.0649,0.0654,0.2500
1,0,3,3,282,0.0176,0.4000,0.3470,0.1152,0.0912,1.0000
1,0,3,3,283,0.0453,0.4000,0.2195,0.1176,0.0724,1.0000
1,0,3,3,284,0.0169,0.2000,0.1100,0.1088,0.0853,0.3333
1,0,3,3,285,0.0133,0.3000,0.1114,0.0721,0.0465,0.1667
1,0,3,3,286,0.0033,0.1000,0.0592,0.0440,0.0483,0.1667
1,0,3,3,287,0.0030,0.1000,0.0524,0.0259,0.0208,0.1429
1,0,3,3,288,0.0031,0.0000,0.0000,0.0518,0.0619,0.0625
1,0,3,3,289,0.0003,0.0000,0.0000,0.0172,0.0344,0.0091
1,0,3,3,290,0.0009,0.0000,0.0000,0.0208,0.0256,0.0270
1,0,3,3,291,0.0014,0.0000,0.0000,0.0154,0.0372,0.0303
1,0,3,3,292,0.0039,0.2000,0.1058,0.0550,0.0632,0.5000
1,0,3,3,293,0.0005,0.0000,0.0000,0.0242,0.0316,0.0159
1,0,3,3,294,0.0000,0.0000,0.0000,0.0050,0.0076,0.0047
1,0,3,3,295,0.0361,0.3000,0.2599,0.1224,0.0693,1.0000
1,0,3,3,296,0.0007,0.0000,0.0000,0.0252,0.0359,0.0154
1,0,3,3,297,0.0063,0.2000,0.1503,0.0604,0.0535,0.3333
1,0,3,3,298,0.0118,0.0000,0.0000,0.1863,0.1490,0.0909
1,0,3,3,299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,3,300,0.0000,0.0000,0.0000,0.0059,0.0148,0.0016
1,0,3,5,201,0.0545,0.5000,0.1924,0.1465,0.1139,0.2000
1,0,3,5,202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1,0,3,5,203,0.0135,0.2000,0.1204,0.1026,0.1124,0.2000
1,0,3,5,204,0.0464,0.4000,0.3457,0.1803,0.1416,1.0000
