title,meta,headers,body,QueryNumber,map,p10,ndcg10,ndcg1000,bpref,rr
5,0,0,3,426,0.0024,0.0000,0.0000,0.0791,0.0576,0.0115
5,0,0,3,427,0.2256,0.7000,0.4833,0.4612,0.3005,1.0000
5,0,0,3,433,0.0274,0.1000,0.0636,0.1600,0.1207,0.1000
5,0,0,3,435,0.2135,0.4000,0.1363,0.5009,0.3978,0.1429
5,0,0,3,436,0.2743,0.7000,0.5030,0.5189,0.4619,1.0000
5,0,0,3,439,0.0300,0.1000,0.0734,0.2460,0.1251,0.1429
5,0,0,3,443,0.1384,0.5000,0.5872,0.4485,0.3323,1.0000
5,0,0,3,448,0.0031,0.0000,0.0000,0.0606,0.0231,0.0345
5,0,0,3,622,0.1195,0.6000,0.4783,0.2628,0.1831,0.5000
5,0,0,3,625,0.0126,0.1000,0.2201,0.1584,0.0143,1.0000
5,0,0,3,638,0.0078,0.1000,0.0392,0.1028,0.0907,0.1667
5,0,0,3,639,0.0867,0.4000,0.2473,0.2332,0.2032,1.0000
5,0,0,3,648,0.2608,1.0000,0.7082,0.4851,0.3799,1.0000
5,0,0,3,650,0.0237,0.0000,0.0000,0.2557,0.0205,0.0769
5,0,0,3,651,0.0348,0.3000,0.4690,0.2136,0.0379,1.0000
5,0,0,3,658,0.1377,0.2000,0.1186,0.5054,0.2730,0.3333
5,0,0,3,689,0.0353,0.2000,0.1737,0.1933,0.1327,0.3333
5,0,0,5,303,0.4058,0.4000,0.3195,0.7436,0.4121,0.2500
5,0,0,5,307,0.3120,1.0000,0.5685,0.5121,0.4134,1.0000
5,0,0,5,310,0.0553,0.2000,0.1479,0.2587,0.0878,1.0000
5,0,0,5,314,0.0028,0.1000,0.0771,0.0698,0.0119,0.1250
5,0,0,5,322,0.0011,0.0000,0.0000,0.0565,0.0052,0.0139
5,0,0,5,325,0.4584,0.3000,0.2752,0.7496,0.6521,1.0000
5,0,0,5,330,0.3226,0.4000,0.2978,0.6959,0.3928,0.3333
5,0,0,5,336,0.4067,0.8000,0.5115,0.6647,0.4337,1.0000
5,0,0,5,341,0.1270,0.1000,0.0501,0.3896,0.1483,0.1667
5,0,0,5,344,0.0948,0.7000,0.3488,0.3246,0.1589,1.0000
5,0,0,5,345,0.0123,0.0000,0.0000,0.2175,0.0000,0.0270
5,0,0,5,347,0.2506,0.6000,0.5340,0.5950,0.3158,0.5000
5,0,0,5,353,0.0588,0.0000,0.0000,0.3002,0.0340,0.0909
5,0,0,5,354,0.1515,0.5000,0.6168,0.4478,0.4032,1.0000
5,0,0,5,362,0.1968,1.0000,0.9256,0.5131,0.2246,1.0000
5,0,0,5,363,0.0952,0.4000,0.3909,0.3962,0.1529,0.5000
5,0,0,5,367,0.0712,0.3000,0.2547,0.3979,0.0886,0.3333
5,0,0,5,372,0.0767,0.2000,0.1719,0.4405,0.0803,0.2500
5,0,0,5,374,0.5764,0.8000,0.4922,0.8368,0.7144,1.0000
5,0,0,5,375,0.1872,0.2000,0.2240,0.5965,0.1628,0.5000
5,0,0,5,378,0.1331,0.1000,0.2201,0.5083,0.1550,1.0000
5,0,0,5,383,0.0303,0.0000,0.0000,0.2569,0.0234,0.0455
5,0,0,5,389,0.0332,0.1000,0.0424,0.2553,0.0805,0.1111
5,0,0,5,393,0.0311,0.0000,0.0000,0.2393,0.0587,0.0769
5,0,0,5,394,0.2078,0.8000,0.8701,0.5059,0.3039,1.0000
5,0,0,5,397,0.0493,0.2000,0.2240,0.3843,0.0413,0.5000
5,0,0,5,399,0.1350,0.6000,0.6255,0.3915,0.2871,1.0000
5,0,0,5,401,0.0803,0.3000,0.4690,0.4012,0.1261,1.0000
5,0,0,5,404,0.2200,0.4000,0.3499,0.5754,0.4024,1.0000
5,0,0,5,408,0.1011,0.1000,0.0694,0.4097,0.1243,0.5000
5,0,0,5,409,0.2563,0.4000,0.4108,0.6766,0.2944,1.0000
5,0,0,5,416,0.4023,0.7000,0.4163,0.7529,0.3785,1.0000
5,0,0,5,419,0.0992,0.2000,0.2025,0.3845,0.1280,0.5000
5,0,0,5,426,0.0216,0.1000,0.1389,0.2225,0.0999,0.5000
5,0,0,5,427,0.2588,0.8000,0.5518,0.5325,0.3115,1.0000
5,0,0,5,433,0.0624,0.1000,0.2201,0.2917,0.0837,1.0000
5,0,0,5,435,0.2468,0.2000,0.0649,0.5781,0.3522,0.1111
5,0,0,5,436,0.4194,0.5000,0.3684,0.6167,0.5823,1.0000
5,0,0,5,439,0.0407,0.2000,0.1159,0.2800,0.0786,0.2000
5,0,0,5,443,0.2223,0.6000,0.6699,0.5357,0.3830,1.0000
5,0,0,5,448,0.0121,0.0000,0.0000,0.1692,0.0241,0.0263
5,0,0,5,622,0.2236,0.7000,0.6062,0.4556,0.3498,0.5000
5,0,0,5,625,0.0195,0.2000,0.2751,0.1851,0.0216,1.0000
5,0,0,5,638,0.0534,0.1000,0.0392,0.2723,0.2520,0.1667
5,0,0,5,639,0.1630,0.5000,0.2489,0.4585,0.2973,1.0000
5,0,0,5,648,0.4082,1.0000,0.7324,0.6574,0.4543,1.0000
5,0,0,5,650,0.0390,0.1000,0.0946,0.3218,0.0615,0.2000
5,0,0,5,651,0.0391,0.3000,0.4690,0.2586,0.0323,1.0000
5,0,0,5,658,0.1911,0.3000,0.1675,0.5435,0.2664,0.5000
5,0,0,5,689,0.0384,0.2000,0.1737,0.2279,0.1355,0.3333
