schema b QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr 
topTuneBvaried_Clef2016_unifield_b0.3_k1.2 0.3 148004 0.0149 0.1000 0.0490 0.1486 0.0403 3 '--0100-000' 0.2500
topTuneBvaried_Clef2016_unifield_b0.3_k1.2 0.3 148005 0.0005 0.0000 0.0000 0.0163 0.0137 4 '00000--0--' 0.0200
topTuneBvaried_Clef2016_unifield_b0.3_k1.2 0.3 148006 0.0277 0.1000 0.1137 0.1479 0.0725 0 '1000000000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.3_k1.2 0.3 149001 0.0158 0.0000 0.0000 0.1208 0.0000 0 '0000000000' 0.0714
topTuneBvaried_Clef2016_unifield_b0.3_k1.2 0.3 149002 0.1009 0.1000 0.1274 0.1602 0.1000 0 '1000000000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.3_k1.2 0.3 149003 0.0030 0.0000 0.0000 0.1371 0.0000 0 '0000000000' 0.0044
topTuneBvaried_Clef2016_unifield_b0.3_k1.2 0.3 149004 0.0003 0.0000 0.0000 0.0151 0.0000 6 '00--0-0---' 0.0029
topTuneBvaried_Clef2016_unifield_b0.3_k1.2 0.3 149005 0.0100 0.0000 0.0000 0.1404 0.0000 0 '0000000000' 0.0476
topTuneBvaried_Clef2016_unifield_b0.3_k1.2 0.3 149006 0.0032 0.0000 0.0000 0.0878 0.0000 0 '0000000000' 0.0118
topTuneBvaried_Clef2016_unifield_b0.3_k1.2 0.3 150001 0.0476 0.0000 0.0000 0.2242 0.0000 0 '0000000000' 0.0476
topTuneBvaried_Clef2016_unifield_b0.3_k1.2 0.3 150002 0.0417 0.0000 0.0000 0.2153 0.0000 2 '000-0000-0' 0.0417
topTuneBvaried_Clef2016_unifield_b0.3_k1.2 0.3 150003 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.3_k1.2 0.3 150004 0.0500 0.0000 0.0000 0.2277 0.0000 0 '0000000000' 0.0500
topTuneBvaried_Clef2016_unifield_b0.3_k1.2 0.3 150005 0.0029 0.0000 0.0000 0.1189 0.0000 0 '0000000000' 0.0029
topTuneBvaried_Clef2016_unifield_b0.3_k1.2 0.3 150006 0.0025 0.0000 0.0000 0.1156 0.0000 0 '0000000000' 0.0025
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 101001 0.4486 0.6000 0.5528 0.7808 0.5958 0 '2020210102' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 101002 0.4336 0.6000 0.4340 0.7605 0.5557 0 '0221001120' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 101003 0.5246 1.0000 0.7285 0.7933 0.6015 0 '2111222111' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 101004 0.4900 0.8000 0.4376 0.7476 0.5956 0 '0121101112' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 101005 0.4366 0.7000 0.4659 0.7547 0.5564 0 '0201021122' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 101006 0.5747 0.8000 0.5053 0.7800 0.6619 0 '1100122112' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 102001 0.1205 0.6000 0.4723 0.2891 0.2746 2 '1211120--0' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 102002 0.2099 0.9000 0.5946 0.4162 0.4207 1 '112111221-' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 102003 0.1309 0.9000 0.4526 0.2342 0.2195 1 '111-111111' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 102004 0.1915 1.0000 0.7347 0.4024 0.4043 0 '2112211211' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 102005 0.0960 1.0000 0.8923 0.3408 0.3084 0 '2222211221' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 102006 0.1592 0.9000 0.5699 0.3716 0.3787 0 '1111201212' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 103001 0.0686 0.1000 0.1498 0.3224 0.1111 0 '1000000000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 103002 0.0750 0.3000 0.1974 0.3095 0.1781 2 '00111000--' 0.3333
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 103003 0.0876 0.3000 0.4679 0.4230 0.1442 2 '02220000--' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 103004 0.0034 0.0000 0.0000 0.0920 0.0000 0 '0000000000' 0.0141
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 103005 0.0189 0.1000 0.0580 0.1759 0.0624 4 '0-001---00' 0.2000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 103006 0.0870 0.2000 0.2247 0.3626 0.0863 3 '1010-0-0-0' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 104001 0.0645 0.2000 0.3019 0.3558 0.0643 1 '1200-00000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 104002 0.0787 0.3000 0.2942 0.3359 0.1380 0 '1001200000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 104003 0.0787 0.3000 0.2942 0.3359 0.1380 0 '1001200000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 104004 0.0189 0.0000 0.0000 0.1989 0.0373 0 '0000000000' 0.0370
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 104005 0.0314 0.2000 0.0866 0.2566 0.0699 1 '0000-01100' 0.1429
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 104006 0.0726 0.3000 0.1398 0.3027 0.1819 1 '0001-00110' 0.2500
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 105001 0.0879 0.3000 0.2809 0.3806 0.2795 0 '0200020002' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 105002 0.0065 0.0000 0.0000 0.1205 0.0788 5 '00--0-00--' 0.0370
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 105003 0.0012 0.0000 0.0000 0.0397 0.0412 2 '00000000--' 0.0189
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 105004 0.0918 0.5000 0.5398 0.2670 0.1456 3 '221102-0--' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 105005 0.0032 0.1000 0.0392 0.0467 0.0379 5 '----01-000' 0.1667
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 105006 0.0198 0.1000 0.2201 0.1471 0.1013 0 '2000000000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 106001 0.0398 0.2000 0.1467 0.1743 0.1652 1 '1000001-00' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 106002 0.0316 0.4000 0.4105 0.1691 0.1611 1 '20-0120200' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 106003 0.0000 0.0000 0.0000 0.0018 0.0042 7 '-00-----0-' 0.0017
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 106004 0.1395 1.0000 1.0000 0.4043 0.3103 0 '2222222222' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 106005 0.0173 0.2000 0.1168 0.0997 0.1284 4 '0101--0-0-' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 106006 0.1164 0.9000 0.5363 0.2858 0.2457 1 '1-11121212' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 107001 0.0060 0.0000 0.0000 0.1116 0.0930 8 '-----0--0-' 0.0455
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 107002 0.0087 0.1000 0.0851 0.0790 0.0406 2 '0000200-0-' 0.2000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 107003 0.0142 0.1000 0.0318 0.1865 0.0673 1 '0000000-01' 0.1000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 107004 0.0823 0.2000 0.1052 0.3756 0.2392 0 '0000002001' 0.1429
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 107005 0.0236 0.1000 0.0347 0.2388 0.0785 0 '0000000100' 0.1250
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 107006 0.0537 0.1000 0.0948 0.3142 0.1621 1 '00020-0000' 0.2500
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 108001 0.0600 0.1000 0.0663 0.3418 0.0781 1 '0-00000020' 0.1111
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 108002 0.0176 0.0000 0.0000 0.2036 0.0260 2 '000000-00-' 0.0500
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 108003 0.0034 0.0000 0.0000 0.0844 0.0000 2 '0000--0000' 0.0217
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 108004 0.0051 0.0000 0.0000 0.1552 0.0000 1 '000000000-' 0.0062
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 108005 0.0275 0.0000 0.0000 0.2864 0.0017 2 '-00-000000' 0.0256
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 108006 0.0260 0.0000 0.0000 0.2775 0.0191 0 '0000000000' 0.0556
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 109001 0.0002 0.0000 0.0000 0.0153 0.0000 1 '000-000000' 0.0051
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 109002 0.0410 0.2000 0.1799 0.1830 0.1125 0 '0001100000' 0.2500
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 109003 0.0408 0.1000 0.2201 0.1567 0.0617 3 '1000000---' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 109004 0.0151 0.1000 0.1100 0.1097 0.0343 1 '00100-0000' 0.3333
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 109005 0.0119 0.0000 0.0000 0.1577 0.0453 2 '0000-00-00' 0.0455
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 109006 0.0000 0.0000 0.0000 0.0000 0.0000 1 '000000-000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 110001 0.0833 0.2000 0.1732 0.4042 0.4435 8 '---2-2----' 0.2500
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 110002 0.1725 0.8000 0.4640 0.4656 0.4382 1 '1111111-02' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 110003 0.0004 0.0000 0.0000 0.0117 0.0186 4 '0000-0--0-' 0.0455
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 110004 0.1312 0.9000 0.6155 0.3987 0.3729 0 '1011222212' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 110005 0.0121 0.1000 0.0474 0.1055 0.1234 1 '000100000-' 0.2500
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 110006 0.0820 0.6000 0.7034 0.3688 0.3124 0 '2222002020' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 111001 0.1575 0.7000 0.5112 0.4894 0.3032 0 '1200211201' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 111002 0.1662 0.7000 0.4603 0.4061 0.3699 0 '1211011010' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 111003 0.0911 0.5000 0.4084 0.4164 0.2020 0 '2001100102' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 111004 0.1219 0.6000 0.4520 0.4226 0.2265 0 '1201120100' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 111005 0.0086 0.0000 0.0000 0.1254 0.0760 0 '0000000000' 0.0345
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 111006 0.1041 0.3000 0.1450 0.3852 0.3075 1 '00111-0000' 0.3333
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 112001 0.0937 0.6000 0.5928 0.3799 0.3719 2 '21202-21-0' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 112002 0.1473 0.7000 0.5505 0.4530 0.4423 0 '0221210022' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 112003 0.1280 0.7000 0.5072 0.3497 0.3537 2 '0221-121-2' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 112004 0.1044 0.6000 0.6867 0.3796 0.3608 1 '220222020-' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 112005 0.1691 0.7000 0.4410 0.4336 0.4499 1 '01-1122022' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 112006 0.1686 0.9000 0.6722 0.4330 0.4302 0 '1121222102' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 113001 0.0494 0.0000 0.0000 0.3078 0.1141 0 '0000000000' 0.0769
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 113002 0.0449 0.4000 0.3731 0.2456 0.1502 2 '200020-11-' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 113003 0.0114 0.1000 0.0367 0.1462 0.0416 1 '0-00001000' 0.1429
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 113004 0.0161 0.0000 0.0000 0.2093 0.0158 0 '0000000000' 0.0164
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 113005 0.0168 0.0000 0.0000 0.1538 0.0338 0 '0000000000' 0.0556
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 113006 0.0707 0.3000 0.3531 0.3223 0.1516 0 '2000000202' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 114001 0.1353 0.2000 0.1694 0.4496 0.1248 0 '0110000000' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 114002 0.0215 0.0000 0.0000 0.2475 0.0000 0 '0000000000' 0.0204
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 114003 0.0985 0.2000 0.2236 0.4171 0.1267 1 '0102-00000' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 114004 0.0879 0.2000 0.2566 0.3469 0.1304 0 '1000020000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 114005 0.0215 0.0000 0.0000 0.2475 0.0000 0 '0000000000' 0.0204
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 114006 0.1020 0.1000 0.2996 0.4671 0.0870 0 '2000000000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 115001 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 115002 0.0691 0.1000 0.0734 0.4080 0.0997 0 '0000002000' 0.1429
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 115003 0.1137 0.5000 0.2578 0.4401 0.1911 0 '0000211012' 0.2000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 115004 0.0913 0.2000 0.0793 0.4172 0.0935 0 '0000101000' 0.2000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 115005 0.0156 0.0000 0.0000 0.2285 0.0093 1 '000000000-' 0.0263
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 115006 0.0060 0.0000 0.0000 0.1466 0.0129 0 '0000000000' 0.0357
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 116001 0.0158 0.1000 0.0627 0.0743 0.0510 1 '000010000-' 0.2000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 116002 0.0004 0.0000 0.0000 0.0188 0.0000 0 '0000000000' 0.0063
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 116003 0.0005 0.0000 0.0000 0.0189 0.0000 0 '0000000000' 0.0064
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 116004 0.0014 0.0000 0.0000 0.0516 0.0000 1 '000000000-' 0.0088
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 116005 0.0002 0.0000 0.0000 0.0167 0.0000 0 '0000000000' 0.0033
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 116006 0.0004 0.0000 0.0000 0.0182 0.0000 0 '0000000000' 0.0053
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 117001 0.0256 0.0000 0.0000 0.2143 0.0222 0 '0000000000' 0.0769
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 117002 0.0159 0.0000 0.0000 0.1727 0.0000 0 '0000000000' 0.0370
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 117003 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 117004 0.0275 0.0000 0.0000 0.2515 0.0222 0 '0000000000' 0.0833
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 117005 0.0283 0.0000 0.0000 0.1932 0.0083 0 '0000000000' 0.0588
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 117006 0.0283 0.0000 0.0000 0.1932 0.0083 0 '0000000000' 0.0588
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 118001 0.4061 0.8000 0.6150 0.6583 0.4417 0 '2120011111' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 118002 0.3922 0.6000 0.4139 0.6085 0.5106 0 '0102201120' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 118003 0.3739 0.8000 0.4740 0.5668 0.4004 0 '1012111011' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 118004 0.3794 0.8000 0.5848 0.6497 0.4178 0 '2100121111' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 118005 0.0043 0.1000 0.0392 0.0243 0.0248 0 '0000001000' 0.1429
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 118006 0.3485 0.8000 0.4134 0.5726 0.3747 0 '0111021111' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 119001 0.0606 0.2000 0.1652 0.3795 0.0828 0 '0000200002' 0.2000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 119002 0.0276 0.0000 0.0000 0.2790 0.0296 0 '0000000000' 0.0909
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 119003 0.1211 0.2000 0.2168 0.4727 0.1243 0 '0020200000' 0.3333
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 119004 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 119005 0.0321 0.0000 0.0000 0.3085 0.0237 1 '0000000-00' 0.0909
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 119006 0.0277 0.1000 0.0771 0.2934 0.0355 0 '0000000200' 0.1250
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 120001 0.0700 0.0000 0.0000 0.4258 0.0200 0 '0000000000' 0.0667
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 120002 0.0611 0.1000 0.0636 0.3931 0.0744 0 '0000000001' 0.1000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 120003 0.0330 0.1000 0.0851 0.3514 0.0544 0 '0000100000' 0.2000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 120004 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 120005 0.0000 0.0000 0.0000 0.0110 0.0000 2 '00000000--' 0.0010
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 120006 0.0486 0.1000 0.1100 0.3648 0.0578 0 '0010000000' 0.3333
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 121001 0.2739 0.9000 0.6399 0.6077 0.5318 1 '211111-212' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 121002 0.1821 0.8000 0.6195 0.4183 0.3558 0 '2011221012' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 121003 0.0182 0.4000 0.1797 0.0921 0.0844 0 '0011100100' 0.3333
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 121004 0.0953 0.5000 0.3654 0.3552 0.3021 1 '12001101-0' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 121005 0.0137 0.1000 0.0550 0.0985 0.0960 1 '0010000-00' 0.3333
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 121006 0.2576 0.6000 0.5532 0.6232 0.5409 1 '221000121-' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 122001 0.1390 0.5000 0.4211 0.4337 0.3934 0 '1022100002' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 122002 0.2912 0.9000 0.8293 0.6557 0.5630 0 '2022222221' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 122003 0.2004 0.4000 0.4479 0.5783 0.5104 1 '2102000-02' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 122004 0.3011 1.0000 0.7982 0.5935 0.5190 0 '1212221222' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 122005 0.0871 0.3000 0.2646 0.3680 0.3191 3 '110-2--000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 122006 0.2233 0.8000 0.6615 0.5459 0.4498 2 '1222--2211' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 123001 0.1174 0.1000 0.1100 0.4933 0.1835 0 '0020000000' 0.3333
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 123002 0.1981 0.5000 0.4643 0.5858 0.1833 0 '1200022002' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 123003 0.1447 0.1000 0.0426 0.4987 0.1669 0 '0000100000' 0.2000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 123004 0.1447 0.1000 0.0426 0.4987 0.1669 0 '0000100000' 0.2000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 123005 0.3468 0.8000 0.8701 0.6796 0.4496 0 '2222222200' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 123006 0.0649 0.3000 0.3747 0.2907 0.1569 1 '2100200-00' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 124001 0.0053 0.0000 0.0000 0.0804 0.0320 4 '00000---0-' 0.0303
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 124002 0.0192 0.1000 0.0392 0.1655 0.0528 2 '000001-0-0' 0.1667
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 124003 0.0139 0.1000 0.0392 0.1329 0.0448 1 '00000100-0' 0.1667
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 124004 0.0081 0.1000 0.0331 0.0985 0.0320 1 '000-000010' 0.1111
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 124005 0.0084 0.0000 0.0000 0.1312 0.0000 4 '000000----' 0.0200
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 124006 0.0250 0.1000 0.0331 0.1731 0.0432 2 '000000-01-' 0.1111
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 125001 0.0106 0.0000 0.0000 0.1347 0.1277 0 '0000000000' 0.0588
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 125002 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 125003 0.0452 0.1000 0.0392 0.3162 0.1029 1 '0000010-00' 0.1667
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 125004 0.0940 0.4000 0.2133 0.4073 0.1999 1 '00200-1101' 0.3333
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 125005 0.0464 0.2000 0.1467 0.2877 0.0959 1 '10000010-0' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 125006 0.1562 0.4000 0.1931 0.4664 0.2859 0 '0001012010' 0.2500
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 126001 0.0160 0.1000 0.0426 0.1790 0.1426 0 '0000100000' 0.2000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 126002 0.1059 0.5000 0.2591 0.3653 0.3035 0 '0021001011' 0.3333
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 126003 0.0000 0.0000 0.0000 0.0000 0.0000 4 '000--00-0-' 0.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 126004 0.0010 0.0000 0.0000 0.0288 0.0282 0 '0000000000' 0.0667
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 126005 0.0449 0.4000 0.2088 0.1841 0.1993 3 '01--10-012' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 126006 0.0386 0.3000 0.1756 0.2386 0.1954 4 '01--10-0-2' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 127001 0.1404 0.5000 0.4462 0.4958 0.3806 0 '2001021002' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 127002 0.1015 0.3000 0.4153 0.4442 0.3370 0 '2020200000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 127003 0.0829 0.3000 0.2096 0.4102 0.3433 1 '001-200200' 0.3333
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 127004 0.1667 0.3000 0.2076 0.4798 0.4238 3 '101010---0' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 127005 0.1057 0.3000 0.2915 0.4135 0.3467 2 '02201-00-0' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 127006 0.0791 0.2000 0.1635 0.3710 0.3320 1 '00002200-0' 0.2000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 128001 0.0000 0.0000 0.0000 0.0000 0.0000 3 '0-000000--' 0.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 128002 0.1413 0.1000 0.1620 0.4870 0.0375 0 '1000000000' 1.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 128003 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 128004 0.1376 0.1000 0.1022 0.4413 0.0801 0 '0100000000' 0.5000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 128005 0.0001 0.0000 0.0000 0.0103 0.0000 2 '0000000-0-' 0.0022
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 128006 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 129001 0.0000 0.0000 0.0000 0.0000 0.0000 1 '0000-00000' 0.0000
topTuneBvaried_Clef2016_unifield_b0.45_k1.2 0.45 129002 0.0007 0.0000 0.0000 0.0386 0.0000 2 '0000-0000-' 0.0041
