schema alpha  QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr
topBm25fTuneBoost_Web_alpha10 10 208 0.0613 0.3000 0.2562 0.1705 0.1118 2 '20-10001-0' 1.0000
topBm25fTuneBoost_Web_alpha10 10 209 0.0006 0.0000 0.0000 0.0240 0.0000 5 '0---000--0' 0.0076
topBm25fTuneBoost_Web_alpha10 10 210 0.0251 0.2000 0.1510 0.1249 0.0796 3 '0020100---' 0.3333
topBm25fTuneBoost_Web_alpha10 10 211 0.0034 0.1000 0.0933 0.0839 0.1185 9 '------3---' 0.1429
topBm25fTuneBoost_Web_alpha10 10 212 0.0015 0.0000 0.0000 0.0287 0.0185 8 '0--0------' 0.0263
topBm25fTuneBoost_Web_alpha10 10 213 0.0299 0.2000 0.1732 0.1701 0.1880 8 '---2-2----' 0.2500
topBm25fTuneBoost_Web_alpha10 10 214 0.0409 0.3000 0.2384 0.1711 0.1613 7 '1-1---2---' 1.0000
topBm25fTuneBoost_Web_alpha10 10 215 0.0695 0.3000 0.1854 0.2327 0.2521 7 '--111-----' 0.3333
topBm25fTuneBoost_Web_alpha10 10 216 0.0375 0.7000 0.3460 0.1348 0.1057 3 '1122--1-21' 1.0000
topBm25fTuneBoost_Web_alpha10 10 217 0.0454 0.6000 0.3807 0.1570 0.1240 4 '211---111-' 1.0000
topBm25fTuneBoost_Web_alpha10 10 218 0.0188 0.3000 0.1637 0.1045 0.0956 6 '-110-1----' 0.5000
topBm25fTuneBoost_Web_alpha10 10 219 0.0000 0.0000 0.0000 0.0058 0.0028 10 '----------' 0.0015
topBm25fTuneBoost_Web_alpha10 10 220 0.0001 0.0000 0.0000 0.0194 0.0279 7 '-0-00-----' 0.0012
topBm25fTuneBoost_Web_alpha10 10 221 0.0148 0.3000 0.0863 0.0678 0.0773 6 '---0-111--' 0.1667
topBm25fTuneBoost_Web_alpha10 10 222 0.0313 0.3000 0.1374 0.1288 0.1479 6 '101---1---' 1.0000
topBm25fTuneBoost_Web_alpha10 10 223 0.0628 0.7000 0.5293 0.2660 0.1412 0 '4140012101' 1.0000
topBm25fTuneBoost_Web_alpha10 10 224 0.0000 0.0000 0.0000 0.0000 0.0000 10 '----------' 0.0000
topBm25fTuneBoost_Web_alpha10 10 225 0.0000 0.0000 0.0000 0.0000 0.0000 9 '0---------' 0.0000
topBm25fTuneBoost_Web_alpha10 10 226 0.0058 0.0000 0.0000 0.0991 0.1238 6 '00----00--' 0.0909
topBm25fTuneBoost_Web_alpha10 10 227 0.0426 0.4000 0.2186 0.1506 0.1172 6 '---143---1' 0.2500
topBm25fTuneBoost_Web_alpha10 10 228 0.0104 0.2000 0.0894 0.0634 0.0620 5 '00---10-2-' 0.1667
topBm25fTuneBoost_Web_alpha10 10 229 0.1457 0.8000 0.8643 0.3356 0.2317 2 '2222222--2' 1.0000
topBm25fTuneBoost_Web_alpha10 10 230 0.0368 0.4000 0.2366 0.1161 0.0995 5 '-011--11--' 0.3333
topBm25fTuneBoost_Web_alpha10 10 231 0.0494 0.3000 0.1297 0.1820 0.2354 7 '-1-1-1----' 0.5000
topBm25fTuneBoost_Web_alpha10 10 232 0.0007 0.0000 0.0000 0.0247 0.0302 9 '--0-------' 0.0278
topBm25fTuneBoost_Web_alpha10 10 233 0.0470 0.3000 0.3218 0.1674 0.1122 7 '11---1----' 1.0000
topBm25fTuneBoost_Web_alpha10 10 234 0.0257 0.4000 0.3252 0.1206 0.0931 3 '011--1-100' 0.5000
topBm25fTuneBoost_Web_alpha10 10 235 0.0179 0.1000 0.1291 0.1113 0.0663 8 '-0-2------' 0.2500
topBm25fTuneBoost_Web_alpha10 10 236 0.0254 0.2000 0.2317 0.1364 0.1142 8 '1--1------' 1.0000
topBm25fTuneBoost_Web_alpha10 10 237 0.0000 0.0000 0.0000 0.0000 0.0000 9 '0---------' 0.0000
topBm25fTuneBoost_Web_alpha10 10 238 0.0172 0.1000 0.0778 0.0777 0.0900 8 '01--------' 0.5000
topBm25fTuneBoost_Web_alpha10 10 239 0.0702 0.5000 0.3263 0.1673 0.1106 4 '1111--0--1' 1.0000
topBm25fTuneBoost_Web_alpha10 10 240 0.0001 0.0000 0.0000 0.0032 0.0053 10 '----------' 0.0222
topBm25fTuneBoost_Web_alpha10 10 241 0.0027 0.1000 0.0268 0.0361 0.0486 9 '--------1-' 0.1111
topBm25fTuneBoost_Web_alpha10 10 242 0.0015 0.0000 0.0000 0.0215 0.0224 4 '00-0-0-00-' 0.0385
topBm25fTuneBoost_Web_alpha10 10 243 0.0285 0.4000 0.1573 0.0999 0.0970 1 '0001.101-1' 0.2500
topBm25fTuneBoost_Web_alpha10 10 244 0.0153 0.1000 0.0499 0.1200 0.2111 5 '---00010--' 0.1429
topBm25fTuneBoost_Web_alpha10 10 245 0.0000 0.0000 0.0000 0.0000 0.0000 4 '0--0-0000-' 0.0000
topBm25fTuneBoost_Web_alpha10 10 246 0.0259 0.3000 0.1710 0.0722 0.0405 7 '-112------' 0.5000
topBm25fTuneBoost_Web_alpha10 10 247 0.0083 0.1000 0.0698 0.0434 0.0382 6 '0-0-1----0' 0.2000
topBm25fTuneBoost_Web_alpha10 10 248 0.0073 0.0000 0.0000 0.0445 0.0690 10 '----------' 0.0769
topBm25fTuneBoost_Web_alpha10 10 249 0.0174 0.1000 0.0694 0.1117 0.1606 9 '-1--------' 0.5000
topBm25fTuneBoost_Web_alpha10 10 250 0.0016 0.0000 0.0000 0.0186 0.0425 8 '0-------0-' 0.0312
topBm25fTuneBoost_Web_alpha10 10 251 0.0027 0.1000 0.0550 0.0353 0.0276 9 '--1-------' 0.3333
topBm25fTuneBoost_Web_alpha10 10 252 0.0002 0.0000 0.0000 0.0136 0.0230 9 '-----0----' 0.0175
topBm25fTuneBoost_Web_alpha10 10 253 0.0221 0.4000 0.1756 0.0702 0.0469 5 '1-1--0-1-2' 1.0000
topBm25fTuneBoost_Web_alpha10 10 254 0.0000 0.0000 0.0000 0.0000 0.0000 9 '0---------' 0.0000
topBm25fTuneBoost_Web_alpha10 10 255 0.0023 0.0000 0.0000 0.0305 0.0400 9 '----0-----' 0.0115
topBm25fTuneBoost_Web_alpha10 10 256 0.0135 0.1000 0.0750 0.0549 0.0550 9 '1---------' 1.0000
topBm25fTuneBoost_Web_alpha10 10 257 0.0230 0.2000 0.2018 0.1322 0.0664 8 '-14-------' 0.5000
topBm25fTuneBoost_Web_alpha10 10 258 0.0036 0.1000 0.0474 0.0228 0.0282 9 '---1------' 0.2500
topBm25fTuneBoost_Web_alpha10 10 259 0.0140 0.3000 0.1861 0.0780 0.0606 4 '-01--0110-' 0.3333
topBm25fTuneBoost_Web_alpha10 10 260 0.0000 0.0000 0.0000 0.0000 0.0000 9 '--0-------' 0.0000
topBm25fTuneBoost_Web_alpha10 10 261 0.0002 0.0000 0.0000 0.0128 0.0317 9 '-0--------' 0.0032
topBm25fTuneBoost_Web_alpha10 10 262 0.0004 0.0000 0.0000 0.0067 0.0048 10 '----------' 0.0769
topBm25fTuneBoost_Web_alpha10 10 263 0.0050 0.1000 0.1485 0.0533 0.0194 8 '-2---0----' 0.5000
topBm25fTuneBoost_Web_alpha10 10 264 0.0000 0.0000 0.0000 0.0000 0.0000 8 '--0----.--' 0.0000
topBm25fTuneBoost_Web_alpha10 10 265 0.0165 0.1000 0.1809 0.1652 0.0839 6 '0040------' 0.3333
topBm25fTuneBoost_Web_alpha10 10 266 0.0030 0.2000 0.1540 0.0675 0.0369 8 '----3-4---' 0.2000
topBm25fTuneBoost_Web_alpha10 10 267 0.0000 0.0000 0.0000 0.0000 0.0000 10 '----------' 0.0000
topBm25fTuneBoost_Web_alpha10 10 268 0.0069 0.2000 0.1206 0.0332 0.0152 6 '01--20----' 0.5000
topBm25fTuneBoost_Web_alpha10 10 269 0.0370 0.1000 0.2914 0.2188 0.0370 5 '400-0---0-' 1.0000
topBm25fTuneBoost_Web_alpha10 10 270 0.0026 0.1000 0.0562 0.0467 0.0744 9 '--------2-' 0.1111
topBm25fTuneBoost_Web_alpha10 10 271 0.0000 0.0000 0.0000 0.0000 0.0000 9 '0---------' 0.0000
topBm25fTuneBoost_Web_alpha10 10 272 0.0094 0.1000 0.0858 0.0725 0.0646 9 '1---------' 1.0000
topBm25fTuneBoost_Web_alpha10 10 273 0.0801 0.4000 0.4399 0.2906 0.1450 5 '04344-----' 0.5000
topBm25fTuneBoost_Web_alpha10 10 274 0.0026 0.0000 0.0000 0.0309 0.0474 9 '-----0----' 0.0833
topBm25fTuneBoost_Web_alpha10 10 275 0.0000 0.0000 0.0000 0.0000 0.0000 6 '00------00' 0.0000
topBm25fTuneBoost_Web_alpha10 10 276 0.0000 0.0000 0.0000 0.0045 0.0095 10 '----------' 0.0037
topBm25fTuneBoost_Web_alpha10 10 277 0.0000 0.0000 0.0000 0.0000 0.0000 9 '0---------' 0.0000
topBm25fTuneBoost_Web_alpha10 10 278 0.0000 0.0000 0.0000 0.0000 0.0000 9 '---------0' 0.0000
topBm25fTuneBoost_Web_alpha10 10 279 0.0034 0.1000 0.0509 0.0462 0.0603 9 '-------2--' 0.1250
topBm25fTuneBoost_Web_alpha10 10 280 0.0012 0.0000 0.0000 0.0233 0.0380 10 '----------' 0.0370
topBm25fTuneBoost_Web_alpha10 10 281 0.0047 0.1000 0.0392 0.0418 0.0469 9 '-----1----' 0.1667
topBm25fTuneBoost_Web_alpha10 10 282 0.0059 0.1000 0.1804 0.0481 0.0294 8 '1--0------' 1.0000
topBm25fTuneBoost_Web_alpha10 10 283 0.0019 0.0000 0.0000 0.0178 0.0312 10 '----------' 0.0323
topBm25fTuneBoost_Web_alpha10 10 284 0.0094 0.1000 0.0316 0.0692 0.0561 9 '---1------' 0.2500
topBm25fTuneBoost_Web_alpha10 10 285 0.0019 0.1000 0.0589 0.0374 0.0354 9 '---2------' 0.2500
topBm25fTuneBoost_Web_alpha10 10 286 0.0002 0.0000 0.0000 0.0135 0.0161 10 '----------' 0.0137
topBm25fTuneBoost_Web_alpha10 10 287 0.0000 0.0000 0.0000 0.0000 0.0000 8 '0-0-------' 0.0000
topBm25fTuneBoost_Web_alpha10 10 288 0.0014 0.1000 0.0330 0.0178 0.0139 9 '------1---' 0.1429
topBm25fTuneBoost_Web_alpha10 10 289 0.0002 0.0000 0.0000 0.0108 0.0353 8 '---0-0----' 0.0061
topBm25fTuneBoost_Web_alpha10 10 290 0.0000 0.0000 0.0000 0.0000 0.0000 5 '0--0--000-' 0.0000
topBm25fTuneBoost_Web_alpha10 10 291 0.0000 0.0000 0.0000 0.0000 0.0000 8 '-------0-0' 0.0000
topBm25fTuneBoost_Web_alpha10 10 292 0.0015 0.0000 0.0000 0.0440 0.0551 10 '----------' 0.0169
topBm25fTuneBoost_Web_alpha10 10 293 0.0000 0.0000 0.0000 0.0024 0.0080 9 '0---------' 0.0011
topBm25fTuneBoost_Web_alpha10 10 294 0.0015 0.1000 0.1100 0.0241 0.0189 9 '--2-------' 0.3333
topBm25fTuneBoost_Web_alpha10 10 295 0.0421 0.4000 0.3699 0.1269 0.0588 6 '12--12----' 1.0000
topBm25fTuneBoost_Web_alpha10 10 296 0.0000 0.0000 0.0000 0.0077 0.0060 8 '..--------' 0.0018
topBm25fTuneBoost_Web_alpha10 10 297 0.0046 0.1000 0.1138 0.0392 0.0238 8 '01--------' 0.5000
topBm25fTuneBoost_Web_alpha10 10 298 0.0006 0.0000 0.0000 0.0282 0.0260 9 '--0-------' 0.0625
topBm25fTuneBoost_Web_alpha10 10 299 0.0000 0.0000 0.0000 0.0000 0.0000 10 '----------' 0.0000
topBm25fTuneBoost_Web_alpha10 10 300 0.0007 0.0000 0.0000 0.0118 0.0161 10 '----------' 0.0417
topBm25fTuneBoost_Web_alpha2 2 201 0.0351 0.3000 0.1337 0.1332 0.1141 4 '0-1-1-00-1' 0.3333
topBm25fTuneBoost_Web_alpha2 2 202 0.0000 0.0000 0.0000 0.0000 0.0000 2 '00000000--' 0.0000
topBm25fTuneBoost_Web_alpha2 2 203 0.0080 0.1000 0.0636 0.0862 0.1096 7 '0--0-----3' 0.1000
topBm25fTuneBoost_Web_alpha2 2 204 0.0261 0.3000 0.1489 0.1344 0.1352 2 '0010-20-01' 0.3333
topBm25fTuneBoost_Web_alpha2 2 205 0.0813 0.5000 0.2034 0.1561 0.1411 3 '0111101---' 0.5000
topBm25fTuneBoost_Web_alpha2 2 206 0.0113 0.0000 0.0000 0.1289 0.1517 8 '----0-0---' 0.0556
topBm25fTuneBoost_Web_alpha2 2 207 0.0271 0.1000 0.0321 0.1263 0.1353 3 '000010--0-' 0.2000
topBm25fTuneBoost_Web_alpha2 2 208 0.0457 0.3000 0.1244 0.1367 0.1137 0 '0100100100' 0.5000
topBm25fTuneBoost_Web_alpha2 2 209 0.0085 0.1000 0.0562 0.0510 0.0592 6 '00---0--2-' 0.1111
topBm25fTuneBoost_Web_alpha2 2 210 0.0070 0.1000 0.0726 0.0828 0.0343 4 '00-0--2-00' 0.1429
topBm25fTuneBoost_Web_alpha2 2 211 0.0745 0.6000 0.2879 0.2080 0.2019 2 '011-01221-' 0.5000
topBm25fTuneBoost_Web_alpha2 2 212 0.0008 0.0000 0.0000 0.0536 0.0000 3 '000000---0' 0.0049
topBm25fTuneBoost_Web_alpha2 2 213 0.0165 0.0000 0.0000 0.1381 0.1862 5 '0-0-0---00' 0.0385
topBm25fTuneBoost_Web_alpha2 2 214 0.1077 0.7000 0.4372 0.2497 0.2120 2 '110-211-12' 1.0000
topBm25fTuneBoost_Web_alpha2 2 215 0.0546 0.3000 0.1551 0.2208 0.2335 2 '00-101010-' 0.2500
topBm25fTuneBoost_Web_alpha2 2 216 0.0658 0.6000 0.2648 0.1830 0.1661 4 '12--11-1-1' 1.0000
topBm25fTuneBoost_Web_alpha2 2 217 0.0572 0.7000 0.3428 0.1680 0.1483 2 '11-1-12011' 1.0000
topBm25fTuneBoost_Web_alpha2 2 218 0.0140 0.1000 0.1100 0.1164 0.1150 4 '1-00000---' 1.0000
topBm25fTuneBoost_Web_alpha2 2 219 0.0009 0.0000 0.0000 0.0345 0.0194 6 '-0-0-0-0--' 0.0068
topBm25fTuneBoost_Web_alpha2 2 220 0.0005 0.0000 0.0000 0.0226 0.0168 2 '0000-0000-' 0.0167
topBm25fTuneBoost_Web_alpha2 2 221 0.0642 0.1000 0.0271 0.1522 0.1857 2 '000000-10-' 0.1250
topBm25fTuneBoost_Web_alpha2 2 222 0.0429 0.5000 0.1856 0.1430 0.1681 3 '011-110-2-' 0.5000
topBm25fTuneBoost_Web_alpha2 2 223 0.1056 0.6000 0.3902 0.2931 0.2131 0 '2010440110' 1.0000
topBm25fTuneBoost_Web_alpha2 2 224 0.0003 0.0000 0.0000 0.0277 0.0369 9 '-------0--' 0.0049
topBm25fTuneBoost_Web_alpha2 2 225 0.0000 0.0000 0.0000 0.0000 0.0000 4 '-000-00--0' 0.0000
topBm25fTuneBoost_Web_alpha2 2 226 0.0135 0.0000 0.0000 0.1338 0.1115 3 '--000000-0' 0.0435
topBm25fTuneBoost_Web_alpha2 2 227 0.1138 0.6000 0.5725 0.3296 0.2128 2 '44013-10-1' 1.0000
topBm25fTuneBoost_Web_alpha2 2 228 0.0126 0.1000 0.0294 0.0848 0.0987 5 '00----010-' 0.1250
topBm25fTuneBoost_Web_alpha2 2 229 0.0885 0.5000 0.5907 0.2888 0.2308 1 '22020020-2' 1.0000
topBm25fTuneBoost_Web_alpha2 2 230 0.0308 0.3000 0.2863 0.1645 0.1095 5 '02-0--11--' 0.5000
topBm25fTuneBoost_Web_alpha2 2 231 0.0254 0.1000 0.0326 0.1599 0.2470 6 '0-00-1----' 0.1667
topBm25fTuneBoost_Web_alpha2 2 232 0.1161 0.6000 0.6835 0.2725 0.1465 1 '110111-010' 1.0000
topBm25fTuneBoost_Web_alpha2 2 233 0.0048 0.0000 0.0000 0.0732 0.0530 1 '000-000000' 0.0312
topBm25fTuneBoost_Web_alpha2 2 234 0.0563 0.3000 0.2377 0.1978 0.1609 1 '001110000-' 0.3333
topBm25fTuneBoost_Web_alpha2 2 235 0.0048 0.0000 0.0000 0.0646 0.0561 7 '---.-00---' 0.0667
topBm25fTuneBoost_Web_alpha2 2 236 0.0749 0.4000 0.3919 0.2264 0.1745 5 '111-0----1' 1.0000
topBm25fTuneBoost_Web_alpha2 2 237 0.0000 0.0000 0.0000 0.0000 0.0000 1 '00-0000000' 0.0000
topBm25fTuneBoost_Web_alpha2 2 238 0.0373 0.2000 0.1733 0.1388 0.0967 4 '01002-0---' 0.5000
topBm25fTuneBoost_Web_alpha2 2 239 0.0230 0.4000 0.1580 0.1197 0.1196 1 '0001-01110' 0.2500
topBm25fTuneBoost_Web_alpha2 2 240 0.0006 0.0000 0.0000 0.0172 0.0239 7 '00-----0--' 0.0556
topBm25fTuneBoost_Web_alpha2 2 241 0.0006 0.0000 0.0000 0.0295 0.0658 8 '00--------' 0.0048
topBm25fTuneBoost_Web_alpha2 2 242 0.0013 0.0000 0.0000 0.0307 0.0160 3 '000--0000-' 0.0286
topBm25fTuneBoost_Web_alpha2 2 243 0.0032 0.0000 0.0000 0.0496 0.0794 7 '0----00---' 0.0385
topBm25fTuneBoost_Web_alpha2 2 244 0.0635 0.2000 0.0884 0.1737 0.1592 3 '000--00-11' 0.1111
topBm25fTuneBoost_Web_alpha2 2 245 0.0033 0.0000 0.0000 0.0264 0.0000 6 '00--0-0---' 0.0294
topBm25fTuneBoost_Web_alpha2 2 246 0.0022 0.0000 0.0000 0.0364 0.0499 4 '0000-0-0--' 0.0357
topBm25fTuneBoost_Web_alpha2 2 247 0.0012 0.0000 0.0000 0.0215 0.0330 7 '00-0------' 0.0278
topBm25fTuneBoost_Web_alpha2 2 248 0.0019 0.0000 0.0000 0.0354 0.0285 3 '0-0000-00-' 0.0312
topBm25fTuneBoost_Web_alpha2 2 249 0.0058 0.0000 0.0000 0.0965 0.1121 5 '0--000---0' 0.0213
topBm25fTuneBoost_Web_alpha2 2 250 0.0050 0.1000 0.0353 0.0271 0.0400 5 '---0--0001' 0.1000
topBm25fTuneBoost_Web_alpha2 2 251 0.0026 0.0000 0.0000 0.0344 0.0327 9 '-0--------' 0.0667
topBm25fTuneBoost_Web_alpha2 2 252 0.0477 0.7000 0.3294 0.1195 0.0718 1 '1-11111100' 1.0000
topBm25fTuneBoost_Web_alpha2 2 253 0.0306 0.5000 0.2263 0.0925 0.0641 2 '021-10102-' 0.5000
topBm25fTuneBoost_Web_alpha2 2 254 0.0002 0.0000 0.0000 0.0105 0.0209 6 '00-00-----' 0.0045
topBm25fTuneBoost_Web_alpha2 2 255 0.0006 0.0000 0.0000 0.0236 0.0000 7 '.--00-----' 0.0031
topBm25fTuneBoost_Web_alpha2 2 256 0.0439 0.4000 0.2199 0.1323 0.0995 6 '11---1-3--' 1.0000
topBm25fTuneBoost_Web_alpha2 2 257 0.0334 0.3000 0.1225 0.1303 0.1013 5 '0011--2---' 0.3333
topBm25fTuneBoost_Web_alpha2 2 258 0.0107 0.1000 0.0694 0.0469 0.0412 7 '01----0---' 0.5000
topBm25fTuneBoost_Web_alpha2 2 259 0.0567 0.7000 0.4783 0.1475 0.0882 3 '-1111111--' 0.5000
topBm25fTuneBoost_Web_alpha2 2 260 0.0183 0.1000 0.0858 0.0765 0.0799 8 '0-2-------' 0.3333
topBm25fTuneBoost_Web_alpha2 2 261 0.0125 0.1000 0.0645 0.0605 0.0771 7 '--01--0---' 0.2500
topBm25fTuneBoost_Web_alpha2 2 262 0.0033 0.1000 0.0516 0.0376 0.0282 9 '----1-----' 0.2000
topBm25fTuneBoost_Web_alpha2 2 263 0.0095 0.1000 0.1177 0.0737 0.0572 6 '1-0-00----' 1.0000
topBm25fTuneBoost_Web_alpha2 2 264 0.0092 0.1000 0.0550 0.0817 0.0982 8 '-01-------' 0.3333
topBm25fTuneBoost_Web_alpha2 2 265 0.0794 0.2000 0.2617 0.3062 0.1723 5 '032--00---' 0.5000
topBm25fTuneBoost_Web_alpha2 2 266 0.0243 0.5000 0.6988 0.1720 0.0613 5 '4444-3----' 1.0000
topBm25fTuneBoost_Web_alpha2 2 267 0.0010 0.0000 0.0000 0.0064 0.0118 9 '--.-------' 0.0833
topBm25fTuneBoost_Web_alpha2 2 268 0.0033 0.2000 0.0847 0.0265 0.0222 5 '-0--0102--' 0.1667
topBm25fTuneBoost_Web_alpha2 2 269 0.0009 0.0000 0.0000 0.0401 0.0288 8 '0-0-------' 0.0233
topBm25fTuneBoost_Web_alpha2 2 270 0.0141 0.1000 0.1177 0.1147 0.1061 5 '02-0-0--0-' 0.5000
topBm25fTuneBoost_Web_alpha2 2 271 0.0133 0.1000 0.0580 0.0484 0.0578 5 '00--1-0-0-' 0.2000
topBm25fTuneBoost_Web_alpha2 2 272 0.0076 0.3000 0.1180 0.0692 0.0723 7 '-1--11----' 0.5000
topBm25fTuneBoost_Web_alpha2 2 273 0.0705 0.4000 0.3464 0.2739 0.1638 3 '0-43400-3-' 0.3333
topBm25fTuneBoost_Web_alpha2 2 274 0.0059 0.2000 0.0556 0.0497 0.0762 5 '0----11-.0' 0.1667
topBm25fTuneBoost_Web_alpha2 2 275 0.0000 0.0000 0.0000 0.0000 0.0000 6 '0--0-0-0--' 0.0000
topBm25fTuneBoost_Web_alpha2 2 276 0.0138 0.3000 0.1281 0.0621 0.0493 7 '1--1---1--' 1.0000
topBm25fTuneBoost_Web_alpha2 2 277 0.0000 0.0000 0.0000 0.0046 0.0135 8 '0----0----' 0.0025
topBm25fTuneBoost_Web_alpha2 2 278 0.0000 0.0000 0.0000 0.0000 0.0000 7 '-0---0---0' 0.0000
topBm25fTuneBoost_Web_alpha2 2 279 0.0089 0.2000 0.0912 0.0598 0.0584 4 '000-21---0' 0.2000
topBm25fTuneBoost_Web_alpha2 2 280 0.0048 0.1000 0.0287 0.0597 0.0630 6 '000------1' 0.1000
topBm25fTuneBoost_Web_alpha2 2 281 0.0103 0.2000 0.0710 0.0654 0.0646 5 '----0100-1' 0.1667
topBm25fTuneBoost_Web_alpha2 2 282 0.0227 0.4000 0.3880 0.1272 0.0956 5 '10-11-1---' 1.0000
topBm25fTuneBoost_Web_alpha2 2 283 0.0487 0.4000 0.2613 0.1413 0.0724 5 '2111---0--' 1.0000
topBm25fTuneBoost_Web_alpha2 2 284 0.0424 0.6000 0.4636 0.1724 0.0862 3 '312-1.3-1-' 1.0000
topBm25fTuneBoost_Web_alpha2 2 285 0.0252 0.6000 0.3680 0.0973 0.0465 4 '2--1212--4' 1.0000
topBm25fTuneBoost_Web_alpha2 2 286 0.0118 0.1000 0.0831 0.0584 0.0482 9 '1---------' 1.0000
topBm25fTuneBoost_Web_alpha2 2 287 0.0035 0.1000 0.0560 0.0277 0.0208 8 '-0---2----' 0.1667
topBm25fTuneBoost_Web_alpha2 2 288 0.0189 0.3000 0.2193 0.0928 0.0620 6 '101--2----' 1.0000
topBm25fTuneBoost_Web_alpha2 2 289 0.0003 0.0000 0.0000 0.0162 0.0317 8 '---0---0--' 0.0085
topBm25fTuneBoost_Web_alpha2 2 290 0.0167 0.1000 0.1389 0.0689 0.0322 6 '010---0---' 0.5000
topBm25fTuneBoost_Web_alpha2 2 291 0.0076 0.1000 0.0364 0.0280 0.0393 6 '000--1----' 0.1667
topBm25fTuneBoost_Web_alpha2 2 292 0.0117 0.2000 0.1431 0.0774 0.0575 8 '1-----2---' 1.0000
topBm25fTuneBoost_Web_alpha2 2 293 0.0008 0.0000 0.0000 0.0216 0.0324 10 '----------' 0.0435
topBm25fTuneBoost_Web_alpha2 2 294 0.0009 0.1000 0.0734 0.0232 0.0226 7 '-----02--0' 0.1429
topBm25fTuneBoost_Web_alpha2 2 295 0.0379 0.3000 0.2915 0.1323 0.0687 3 '120010---0' 1.0000
topBm25fTuneBoost_Web_alpha2 2 296 0.0222 0.4000 0.2214 0.0793 0.0378 5 '11--1-3--0' 1.0000
topBm25fTuneBoost_Web_alpha2 2 297 0.0105 0.3000 0.2379 0.0722 0.0536 6 '-1--1---10' 0.5000
topBm25fTuneBoost_Web_alpha2 2 298 0.0130 0.3000 0.0846 0.1411 0.1107 7 '---12-1---' 0.2500
topBm25fTuneBoost_Web_alpha2 2 299 0.0000 0.0000 0.0000 0.0000 0.0000 10 '----------' 0.0000
topBm25fTuneBoost_Web_alpha2 2 300 0.0000 0.0000 0.0000 0.0057 0.0143 8 '-0---0----' 0.0013
topBm25fTuneBoost_Web_alpha3 3 201 0.0356 0.3000 0.1337 0.1337 0.1139 4 '0-1-1-00-1' 0.3333
topBm25fTuneBoost_Web_alpha3 3 202 0.0000 0.0000 0.0000 0.0000 0.0000 2 '00000000--' 0.0000
topBm25fTuneBoost_Web_alpha3 3 203 0.0077 0.1000 0.0694 0.0863 0.1095 7 '0--0---3--' 0.1250
topBm25fTuneBoost_Web_alpha3 3 204 0.0262 0.3000 0.1489 0.1346 0.1351 2 '0010-2-001' 0.3333
topBm25fTuneBoost_Web_alpha3 3 205 0.0784 0.5000 0.2007 0.1455 0.1372 3 '0111011---' 0.5000
topBm25fTuneBoost_Web_alpha3 3 206 0.0113 0.0000 0.0000 0.1289 0.1515 8 '----0-0---' 0.0556
topBm25fTuneBoost_Web_alpha3 3 207 0.0270 0.1000 0.0321 0.1263 0.1347 3 '000010--0-' 0.2000
topBm25fTuneBoost_Web_alpha3 3 208 0.0464 0.3000 0.1244 0.1374 0.1137 0 '0100100100' 0.5000
topBm25fTuneBoost_Web_alpha3 3 209 0.0096 0.1000 0.0589 0.0534 0.0592 6 '00---0-2--' 0.1250
topBm25fTuneBoost_Web_alpha3 3 210 0.0071 0.1000 0.0726 0.0829 0.0343 4 '00-0--2-00' 0.1429
topBm25fTuneBoost_Web_alpha3 3 211 0.0761 0.6000 0.2866 0.2085 0.2018 1 '011-012120' 0.5000
topBm25fTuneBoost_Web_alpha3 3 212 0.0008 0.0000 0.0000 0.0536 0.0000 3 '000000---0' 0.0049
topBm25fTuneBoost_Web_alpha3 3 213 0.0165 0.0000 0.0000 0.1382 0.1862 5 '0-0-0---00' 0.0385
topBm25fTuneBoost_Web_alpha3 3 214 0.1080 0.7000 0.4372 0.2499 0.2118 2 '110-211-12' 1.0000
topBm25fTuneBoost_Web_alpha3 3 215 0.0600 0.3000 0.1620 0.2265 0.2340 2 '00-1101-00' 0.2500
topBm25fTuneBoost_Web_alpha3 3 216 0.0666 0.6000 0.2661 0.1836 0.1659 4 '12--111--1' 1.0000
topBm25fTuneBoost_Web_alpha3 3 217 0.0583 0.7000 0.3428 0.1693 0.1486 2 '11-1-12011' 1.0000
topBm25fTuneBoost_Web_alpha3 3 218 0.0141 0.1000 0.1100 0.1167 0.1150 4 '1-00000---' 1.0000
topBm25fTuneBoost_Web_alpha3 3 219 0.0008 0.0000 0.0000 0.0342 0.0194 5 '-0-0--000-' 0.0063
topBm25fTuneBoost_Web_alpha3 3 220 0.0005 0.0000 0.0000 0.0227 0.0154 2 '0000-0-000' 0.0175
topBm25fTuneBoost_Web_alpha3 3 221 0.0635 0.1000 0.0271 0.1520 0.1856 2 '000000-10-' 0.1250
topBm25fTuneBoost_Web_alpha3 3 222 0.0427 0.5000 0.1856 0.1426 0.1681 3 '011-110-2-' 0.5000
topBm25fTuneBoost_Web_alpha3 3 223 0.1076 0.6000 0.3902 0.2942 0.2134 0 '2010440110' 1.0000
topBm25fTuneBoost_Web_alpha3 3 224 0.0002 0.0000 0.0000 0.0220 0.0280 9 '---------0' 0.0039
topBm25fTuneBoost_Web_alpha3 3 225 0.0000 0.0000 0.0000 0.0000 0.0000 4 '-000-00--0' 0.0000
topBm25fTuneBoost_Web_alpha3 3 226 0.0135 0.0000 0.0000 0.1337 0.1115 3 '--0000000-' 0.0435
