schema alpha  QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr
topTuneBoost_Web_alpha10 10 229 0.1197 0.5000 0.6274 0.3151 0.2276 2 '22220-00-2' 1.0000
topTuneBoost_Web_alpha10 10 230 0.0393 0.3000 0.2616 0.1487 0.1170 5 '1-01-0-1--' 1.0000
topTuneBoost_Web_alpha10 10 231 0.0698 0.5000 0.2268 0.2060 0.2390 5 '1-1--11--1' 1.0000
topTuneBoost_Web_alpha10 10 232 0.0016 0.0000 0.0000 0.0307 0.0345 7 '-00-0-----' 0.0667
topTuneBoost_Web_alpha10 10 233 0.0542 0.4000 0.3962 0.1750 0.1122 6 '111----1--' 1.0000
topTuneBoost_Web_alpha10 10 234 0.0365 0.6000 0.4630 0.1351 0.0939 3 '0111-111--' 0.5000
topTuneBoost_Web_alpha10 10 235 0.0119 0.1000 0.1067 0.0920 0.0663 6 '---0-200--' 0.1667
topTuneBoost_Web_alpha10 10 236 0.0436 0.3000 0.2944 0.1726 0.1380 6 '1-011-----' 1.0000
topTuneBoost_Web_alpha10 10 237 0.0000 0.0000 0.0000 0.0000 0.0000 8 '0-0-------' 0.0000
topTuneBoost_Web_alpha10 10 238 0.0372 0.1000 0.1234 0.1246 0.0956 8 '10--------' 1.0000
topTuneBoost_Web_alpha10 10 239 0.0715 0.5000 0.3340 0.1678 0.1100 4 '111101----' 1.0000
topTuneBoost_Web_alpha10 10 240 0.0005 0.0000 0.0000 0.0237 0.0310 10 '----------' 0.0167
topTuneBoost_Web_alpha10 10 241 0.0016 0.0000 0.0000 0.0373 0.0594 10 '----------' 0.0500
topTuneBoost_Web_alpha10 10 242 0.0019 0.0000 0.0000 0.0341 0.0320 4 '00---000-0' 0.0435
topTuneBoost_Web_alpha10 10 243 0.0290 0.3000 0.1527 0.1019 0.0858 2 '01001-1-.0' 0.5000
topTuneBoost_Web_alpha10 10 244 0.0247 0.2000 0.0884 0.1177 0.2145 6 '-0-----011' 0.1111
topTuneBoost_Web_alpha10 10 245 0.0000 0.0000 0.0000 0.0000 0.0000 7 '00-------0' 0.0000
topTuneBoost_Web_alpha10 10 246 0.0159 0.1000 0.1717 0.0875 0.0405 9 '2---------' 1.0000
topTuneBoost_Web_alpha10 10 247 0.0025 0.0000 0.0000 0.0269 0.0365 8 '0-0-------' 0.0588
topTuneBoost_Web_alpha10 10 248 0.0053 0.1000 0.0496 0.0448 0.0666 9 '---------2' 0.1000
topTuneBoost_Web_alpha10 10 249 0.0133 0.1000 0.0474 0.1080 0.1606 9 '---1------' 0.2500
topTuneBoost_Web_alpha10 10 250 0.0019 0.0000 0.0000 0.0195 0.0425 9 '0---------' 0.0370
topTuneBoost_Web_alpha10 10 251 0.0036 0.1000 0.0694 0.0357 0.0221 9 '-1--------' 0.5000
topTuneBoost_Web_alpha10 10 252 0.0005 0.0000 0.0000 0.0159 0.0228 10 '----------' 0.0217
topTuneBoost_Web_alpha10 10 253 0.0217 0.4000 0.1326 0.0652 0.0471 5 '-11-1--0-1' 0.5000
topTuneBoost_Web_alpha10 10 254 0.0000 0.0000 0.0000 0.0000 0.0000 9 '0---------' 0.0000
topTuneBoost_Web_alpha10 10 255 0.0034 0.0000 0.0000 0.0335 0.0000 9 '0---------' 0.0172
topTuneBoost_Web_alpha10 10 256 0.0024 0.1000 0.0236 0.0291 0.0552 9 '-------1--' 0.1250
topTuneBoost_Web_alpha10 10 257 0.0325 0.3000 0.4342 0.1915 0.0665 7 '4-1-3-----' 1.0000
topTuneBoost_Web_alpha10 10 258 0.0018 0.1000 0.0347 0.0135 0.0139 7 '---0--01--' 0.1250
topTuneBoost_Web_alpha10 10 259 0.0170 0.3000 0.1835 0.0816 0.0605 4 '-0011-01--' 0.2500
topTuneBoost_Web_alpha10 10 260 0.0000 0.0000 0.0000 0.0000 0.0000 9 '---0------' 0.0000
topTuneBoost_Web_alpha10 10 261 0.0002 0.0000 0.0000 0.0132 0.0317 9 '-----0----' 0.0038
topTuneBoost_Web_alpha10 10 262 0.0005 0.0000 0.0000 0.0111 0.0095 10 '----------' 0.0833
topTuneBoost_Web_alpha10 10 263 0.0033 0.1000 0.1014 0.0407 0.0193 8 '-0-2------' 0.2500
topTuneBoost_Web_alpha10 10 264 0.0000 0.0000 0.0000 0.0000 0.0000 8 '.---0-----' 0.0000
topTuneBoost_Web_alpha10 10 265 0.0162 0.1000 0.1809 0.1631 0.0839 6 '0040------' 0.3333
topTuneBoost_Web_alpha10 10 266 0.0028 0.0000 0.0000 0.0679 0.0492 10 '----------' 0.0833
topTuneBoost_Web_alpha10 10 267 0.0000 0.0000 0.0000 0.0000 0.0000 10 '----------' 0.0000
topTuneBoost_Web_alpha10 10 268 0.0102 0.2000 0.2023 0.0557 0.0152 6 '2-0--1---0' 1.0000
topTuneBoost_Web_alpha10 10 269 0.0370 0.1000 0.2914 0.2188 0.0370 5 '4-00-00---' 1.0000
topTuneBoost_Web_alpha10 10 270 0.0017 0.0000 0.0000 0.0407 0.0746 10 '----------' 0.0476
topTuneBoost_Web_alpha10 10 271 0.0000 0.0000 0.0000 0.0000 0.0000 9 '0---------' 0.0000
topTuneBoost_Web_alpha10 10 272 0.0184 0.4000 0.2381 0.0897 0.0644 5 '1101-2----' 1.0000
topTuneBoost_Web_alpha10 10 273 0.0726 0.4000 0.4091 0.2800 0.1437 4 '0430-44---' 0.5000
topTuneBoost_Web_alpha10 10 274 0.0015 0.1000 0.0233 0.0278 0.0470 9 '---------1' 0.1000
topTuneBoost_Web_alpha10 10 275 0.0000 0.0000 0.0000 0.0000 0.0000 7 '0-0-----0-' 0.0000
topTuneBoost_Web_alpha10 10 276 0.0001 0.0000 0.0000 0.0048 0.0097 10 '----------' 0.0100
topTuneBoost_Web_alpha10 10 277 0.0000 0.0000 0.0000 0.0000 0.0000 9 '0---------' 0.0000
topTuneBoost_Web_alpha10 10 278 0.0000 0.0000 0.0000 0.0000 0.0000 9 '-0--------' 0.0000
topTuneBoost_Web_alpha10 10 279 0.0026 0.1000 0.0538 0.0441 0.0602 9 '------2---' 0.1429
topTuneBoost_Web_alpha10 10 280 0.0012 0.0000 0.0000 0.0234 0.0380 10 '----------' 0.0294
topTuneBoost_Web_alpha10 10 281 0.0068 0.1000 0.0550 0.0485 0.0469 9 '--1-------' 0.3333
topTuneBoost_Web_alpha10 10 282 0.0015 0.1000 0.0698 0.0291 0.0294 8 '---01-----' 0.2000
topTuneBoost_Web_alpha10 10 283 0.0019 0.0000 0.0000 0.0178 0.0312 10 '----------' 0.0323
topTuneBoost_Web_alpha10 10 284 0.0129 0.3000 0.1996 0.0914 0.0558 7 '2---1-1---' 1.0000
topTuneBoost_Web_alpha10 10 285 0.0051 0.1000 0.1367 0.0489 0.0312 9 '2---------' 1.0000
topTuneBoost_Web_alpha10 10 286 0.0016 0.1000 0.0643 0.0236 0.0161 9 '----2-----' 0.2000
topTuneBoost_Web_alpha10 10 287 0.0000 0.0000 0.0000 0.0000 0.0000 8 '0-0-------' 0.0000
topTuneBoost_Web_alpha10 10 288 0.0014 0.1000 0.0313 0.0185 0.0139 9 '-------1--' 0.1250
topTuneBoost_Web_alpha10 10 289 0.0010 0.0000 0.0000 0.0150 0.0362 7 '---00--0--' 0.0400
topTuneBoost_Web_alpha10 10 290 0.0000 0.0000 0.0000 0.0000 0.0000 7 '--00-----0' 0.0000
topTuneBoost_Web_alpha10 10 291 0.0000 0.0000 0.0000 0.0000 0.0000 7 '-------000' 0.0000
topTuneBoost_Web_alpha10 10 292 0.0017 0.0000 0.0000 0.0449 0.0552 10 '----------' 0.0143
topTuneBoost_Web_alpha10 10 293 0.0002 0.0000 0.0000 0.0044 0.0082 9 '0---------' 0.0278
topTuneBoost_Web_alpha10 10 294 0.0004 0.0000 0.0000 0.0153 0.0150 8 '----00----' 0.0588
topTuneBoost_Web_alpha10 10 295 0.0397 0.4000 0.3575 0.1214 0.0587 6 '1-221-----' 1.0000
topTuneBoost_Web_alpha10 10 296 0.0000 0.0000 0.0000 0.0084 0.0060 6 '..-----0-0' 0.0031
topTuneBoost_Web_alpha10 10 297 0.0078 0.1000 0.1804 0.0511 0.0239 8 '10--------' 1.0000
topTuneBoost_Web_alpha10 10 298 0.0008 0.0000 0.0000 0.0385 0.0327 10 '----------' 0.0333
topTuneBoost_Web_alpha10 10 299 0.0000 0.0000 0.0000 0.0000 0.0000 10 '----------' 0.0000
topTuneBoost_Web_alpha10 10 300 0.0027 0.1000 0.0454 0.0195 0.0161 9 '-----1----' 0.1667
topTuneBoost_Web_alpha2 2 201 0.0551 0.4000 0.2334 0.1598 0.1126 0 '1001001001' 1.0000
topTuneBoost_Web_alpha2 2 202 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBoost_Web_alpha2 2 203 0.0264 0.2000 0.2935 0.1570 0.1180 4 '302---00-0' 1.0000
topTuneBoost_Web_alpha2 2 204 0.0370 0.3000 0.2026 0.1516 0.1414 3 '00-10-230-' 0.2500
topTuneBoost_Web_alpha2 2 205 0.0267 0.0000 0.0000 0.0961 0.1178 2 '00-000000-' 0.0909
topTuneBoost_Web_alpha2 2 206 0.0071 0.0000 0.0000 0.1092 0.1275 7 '0--0----0-' 0.0625
topTuneBoost_Web_alpha2 2 207 0.0427 0.2000 0.1108 0.1552 0.1358 2 '10000010--' 1.0000
topTuneBoost_Web_alpha2 2 208 0.0672 0.4000 0.2312 0.1714 0.1203 1 '100200011-' 1.0000
topTuneBoost_Web_alpha2 2 209 0.0070 0.0000 0.0000 0.0472 0.0355 3 '000--0-000' 0.0909
topTuneBoost_Web_alpha2 2 210 0.0124 0.1000 0.0630 0.0890 0.0577 0 '0000000002' 0.1000
topTuneBoost_Web_alpha2 2 211 0.0893 0.6000 0.3222 0.2141 0.1979 2 '0-2111130-' 0.3333
topTuneBoost_Web_alpha2 2 212 0.0013 0.0000 0.0000 0.0438 0.0000 6 '-0--0---00' 0.0161
topTuneBoost_Web_alpha2 2 213 0.0447 0.3000 0.2331 0.1959 0.1950 4 '-210-10-0-' 0.5000
topTuneBoost_Web_alpha2 2 214 0.0941 0.6000 0.4277 0.2440 0.2114 4 '11---1222-' 1.0000
topTuneBoost_Web_alpha2 2 215 0.1942 0.8000 0.5365 0.3418 0.2633 2 '111-1111-1' 1.0000
topTuneBoost_Web_alpha2 2 216 0.0742 0.7000 0.4291 0.1967 0.1621 3 '122-1-223-' 1.0000
topTuneBoost_Web_alpha2 2 217 0.0948 0.8000 0.3492 0.1964 0.1613 1 '11-1111101' 1.0000
topTuneBoost_Web_alpha2 2 218 0.0183 0.1000 0.0474 0.1134 0.1153 3 '0001-0-0-0' 0.2500
topTuneBoost_Web_alpha2 2 219 0.0002 0.0000 0.0000 0.0141 0.0031 6 '00----00--' 0.0047
topTuneBoost_Web_alpha2 2 220 0.0007 0.0000 0.0000 0.0451 0.0310 4 '000-0-00--' 0.0132
topTuneBoost_Web_alpha2 2 221 0.0932 0.6000 0.3549 0.2047 0.1896 2 '21101-011-' 1.0000
topTuneBoost_Web_alpha2 2 222 0.0857 0.6000 0.2561 0.1934 0.1793 2 '10011-221-' 1.0000
topTuneBoost_Web_alpha2 2 223 0.1308 0.7000 0.4305 0.3206 0.2224 0 '2014410011' 1.0000
topTuneBoost_Web_alpha2 2 224 0.0601 0.3000 0.3526 0.2113 0.1178 1 '2001200-00' 1.0000
topTuneBoost_Web_alpha2 2 225 0.0000 0.0000 0.0000 0.0000 0.0000 4 '000---00-0' 0.0000
topTuneBoost_Web_alpha2 2 226 0.0209 0.1000 0.0426 0.1488 0.1366 3 '0-00100--0' 0.2000
topTuneBoost_Web_alpha2 2 227 0.1399 0.6000 0.6035 0.3560 0.2352 2 '41340130--' 1.0000
topTuneBoost_Web_alpha2 2 228 0.0295 0.2000 0.1579 0.1375 0.1080 2 '0201-0-000' 0.5000
topTuneBoost_Web_alpha2 2 229 0.1152 0.5000 0.5984 0.3115 0.2336 1 '2202020-20' 1.0000
topTuneBoost_Web_alpha2 2 230 0.0538 0.3000 0.3157 0.1888 0.1141 4 '1-002-1-0-' 1.0000
topTuneBoost_Web_alpha2 2 231 0.1048 0.5000 0.2360 0.2571 0.2604 3 '1011--110-' 1.0000
topTuneBoost_Web_alpha2 2 232 0.1221 0.5000 0.6489 0.2779 0.1418 1 '11111000-0' 1.0000
topTuneBoost_Web_alpha2 2 233 0.0594 0.4000 0.4078 0.1860 0.0990 4 '11101-0---' 1.0000
topTuneBoost_Web_alpha2 2 234 0.0736 0.7000 0.5222 0.2200 0.1662 2 '011111--11' 0.5000
topTuneBoost_Web_alpha2 2 235 0.0714 0.1000 0.2996 0.2583 0.0714 6 '200----0--' 1.0000
topTuneBoost_Web_alpha2 2 236 0.1103 0.7000 0.5840 0.2603 0.1856 3 '111111--1-' 1.0000
topTuneBoost_Web_alpha2 2 237 0.0000 0.0000 0.0000 0.0000 0.0000 1 '00000-0000' 0.0000
topTuneBoost_Web_alpha2 2 238 0.0592 0.3000 0.2490 0.1678 0.1056 3 '0120100---' 0.5000
topTuneBoost_Web_alpha2 2 239 0.0586 0.6000 0.2659 0.1588 0.1431 1 '001111110-' 0.3333
topTuneBoost_Web_alpha2 2 240 0.0030 0.0000 0.0000 0.0428 0.0493 6 '0----000--' 0.0500
topTuneBoost_Web_alpha2 2 241 0.0104 0.1000 0.0384 0.0920 0.1337 7 '---1--00--' 0.2500
topTuneBoost_Web_alpha2 2 242 0.0032 0.0000 0.0000 0.0482 0.0256 3 '0000-00--0' 0.0714
topTuneBoost_Web_alpha2 2 243 0.0239 0.3000 0.1023 0.0853 0.0828 1 '000-00.111' 0.1250
topTuneBoost_Web_alpha2 2 244 0.1407 0.3000 0.2274 0.2556 0.2561 4 '011010----' 0.5000
topTuneBoost_Web_alpha2 2 245 0.0025 0.0000 0.0000 0.0245 0.0000 3 '000000--0-' 0.0222
topTuneBoost_Web_alpha2 2 246 0.0223 0.2000 0.2087 0.1054 0.0573 2 '2001-0-000' 1.0000
topTuneBoost_Web_alpha2 2 247 0.0417 0.1000 0.1804 0.1121 0.0417 5 '1-0-00--0-' 1.0000
topTuneBoost_Web_alpha2 2 248 0.0066 0.0000 0.0000 0.0490 0.0618 3 '0000-0-00-' 0.0625
topTuneBoost_Web_alpha2 2 249 0.0210 0.0000 0.0000 0.1373 0.1513 7 '------0-00' 0.0909
topTuneBoost_Web_alpha2 2 250 0.0250 0.1000 0.0771 0.0591 0.0500 8 '-1----0---' 0.5000
topTuneBoost_Web_alpha2 2 251 0.0031 0.1000 0.0347 0.0373 0.0329 9 '-------1--' 0.1250
topTuneBoost_Web_alpha2 2 252 0.0235 0.2000 0.1487 0.0971 0.0701 4 '1-100-0--0' 1.0000
topTuneBoost_Web_alpha2 2 253 0.0382 0.4000 0.2342 0.1031 0.0655 5 '1211-0----' 1.0000
topTuneBoost_Web_alpha2 2 254 0.0001 0.0000 0.0000 0.0100 0.0208 7 '0-0---0---' 0.0048
topTuneBoost_Web_alpha2 2 255 0.0061 0.0000 0.0000 0.0387 0.0400 5 '--00---0.0' 0.0303
topTuneBoost_Web_alpha2 2 256 0.0445 0.4000 0.2274 0.1331 0.0991 6 '111-----3-' 1.0000
topTuneBoost_Web_alpha2 2 257 0.0377 0.4000 0.1903 0.1400 0.1018 4 '0--03112--' 0.2000
topTuneBoost_Web_alpha2 2 258 0.0088 0.1000 0.0694 0.0425 0.0416 7 '01-----0--' 0.5000
topTuneBoost_Web_alpha2 2 259 0.0591 0.5000 0.4726 0.1654 0.0876 3 '1111-1-00-' 1.0000
topTuneBoost_Web_alpha2 2 260 0.0014 0.0000 0.0000 0.0285 0.0660 8 '--0--0----' 0.0133
topTuneBoost_Web_alpha2 2 261 0.0022 0.0000 0.0000 0.0361 0.0726 7 '-0----00--' 0.0294
topTuneBoost_Web_alpha2 2 262 0.0025 0.1000 0.0575 0.0364 0.0280 8 '---1---0--' 0.2500
topTuneBoost_Web_alpha2 2 263 0.0152 0.3000 0.2610 0.0945 0.0569 5 '1-02-1---0' 1.0000
topTuneBoost_Web_alpha2 2 264 0.0103 0.2000 0.0714 0.0799 0.0982 7 '0-----11--' 0.1429
topTuneBoost_Web_alpha2 2 265 0.0661 0.3000 0.3504 0.2964 0.1655 4 '004-32-0--' 0.3333
topTuneBoost_Web_alpha2 2 266 0.0134 0.4000 0.3942 0.1253 0.0652 6 '-34---4--4' 0.5000
topTuneBoost_Web_alpha2 2 267 0.0007 0.0000 0.0000 0.0058 0.0118 10 '----------' 0.0625
topTuneBoost_Web_alpha2 2 268 0.0131 0.2000 0.2146 0.0630 0.0223 7 '2-1----0--' 1.0000
topTuneBoost_Web_alpha2 2 269 0.0093 0.1000 0.1255 0.0942 0.0329 5 '0004-0----' 0.2500
topTuneBoost_Web_alpha2 2 270 0.0214 0.1000 0.1866 0.1417 0.1118 8 '20--------' 1.0000
topTuneBoost_Web_alpha2 2 271 0.0111 0.1000 0.0534 0.0446 0.0578 7 '0--0-1----' 0.1667
topTuneBoost_Web_alpha2 2 272 0.0153 0.4000 0.1578 0.0820 0.0727 4 '-0012-1-1-' 0.2500
topTuneBoost_Web_alpha2 2 273 0.1003 0.5000 0.5709 0.3581 0.1688 4 '4-0434---4' 1.0000
topTuneBoost_Web_alpha2 2 274 0.0134 0.2000 0.1050 0.0736 0.0833 7 '10------1-' 1.0000
topTuneBoost_Web_alpha2 2 275 0.0000 0.0000 0.0000 0.0000 0.0000 7 '0---0--0--' 0.0000
topTuneBoost_Web_alpha2 2 276 0.0112 0.2000 0.0946 0.0566 0.0488 8 '1--------1' 1.0000
topTuneBoost_Web_alpha2 2 277 0.0000 0.0000 0.0000 0.0044 0.0130 9 '0---------' 0.0020
topTuneBoost_Web_alpha2 2 278 0.0000 0.0000 0.0000 0.0000 0.0000 5 '-0-000-0--' 0.0000
topTuneBoost_Web_alpha2 2 279 0.0189 0.2000 0.1857 0.1026 0.0604 7 '2--0----1-' 1.0000
topTuneBoost_Web_alpha2 2 280 0.0071 0.1000 0.0353 0.0613 0.0697 9 '-----1----' 0.1667
topTuneBoost_Web_alpha2 2 281 0.0142 0.2000 0.1086 0.0778 0.0651 6 '-10--10---' 0.5000
topTuneBoost_Web_alpha2 2 282 0.0252 0.4000 0.3850 0.1342 0.1011 4 '101-0-1-1-' 1.0000
topTuneBoost_Web_alpha2 2 283 0.0483 0.4000 0.2195 0.1242 0.0723 4 '1112-0-0--' 1.0000
topTuneBoost_Web_alpha2 2 284 0.0239 0.3000 0.2249 0.1276 0.0854 7 '1--32-----' 1.0000
topTuneBoost_Web_alpha2 2 285 0.0261 0.6000 0.3872 0.1024 0.0465 4 '2-12-4--12' 1.0000
topTuneBoost_Web_alpha2 2 286 0.0032 0.1000 0.0500 0.0415 0.0479 9 '--------2-' 0.1111
topTuneBoost_Web_alpha2 2 287 0.0030 0.1000 0.0524 0.0259 0.0208 8 '0-----2---' 0.1429
topTuneBoost_Web_alpha2 2 288 0.0052 0.0000 0.0000 0.0592 0.0617 8 '0-----0---' 0.0909
topTuneBoost_Web_alpha2 2 289 0.0010 0.0000 0.0000 0.0190 0.0330 7 '---0-00---' 0.0435
topTuneBoost_Web_alpha2 2 290 0.0014 0.0000 0.0000 0.0238 0.0233 6 '---0-0-0-0' 0.0435
topTuneBoost_Web_alpha2 2 291 0.0035 0.0000 0.0000 0.0206 0.0372 6 '000------0' 0.0769
topTuneBoost_Web_alpha2 2 292 0.0146 0.3000 0.1710 0.0815 0.0613 7 '--12---2--' 0.3333
topTuneBoost_Web_alpha2 2 293 0.0017 0.1000 0.0473 0.0392 0.0557 8 '-----0-2--' 0.1250
topTuneBoost_Web_alpha2 2 294 0.0004 0.0000 0.0000 0.0183 0.0225 8 '00--------' 0.0167
topTuneBoost_Web_alpha2 2 295 0.0517 0.4000 0.4063 0.1510 0.0699 4 '122100----' 1.0000
topTuneBoost_Web_alpha2 2 296 0.0055 0.1000 0.0948 0.0540 0.0367 7 '0--30-----' 0.2500
topTuneBoost_Web_alpha2 2 297 0.0105 0.2000 0.2373 0.0771 0.0534 8 '1------1--' 1.0000
topTuneBoost_Web_alpha2 2 298 0.0186 0.3000 0.1135 0.1632 0.1227 7 '1---2----1' 1.0000
topTuneBoost_Web_alpha2 2 299 0.0000 0.0000 0.0000 0.0000 0.0000 10 '----------' 0.0000
topTuneBoost_Web_alpha2 2 300 0.0006 0.0000 0.0000 0.0115 0.0159 10 '----------' 0.0385
topTuneBoost_Web_alpha3 3 201 0.0494 0.4000 0.1771 0.1451 0.1122 1 '00101101-0' 0.3333
topTuneBoost_Web_alpha3 3 202 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topTuneBoost_Web_alpha3 3 203 0.0251 0.2000 0.2690 0.1548 0.1242 4 '30----2000' 1.0000
topTuneBoost_Web_alpha3 3 204 0.0339 0.3000 0.2040 0.1496 0.1418 3 '0--0130-20' 0.2000
topTuneBoost_Web_alpha3 3 205 0.0092 0.0000 0.0000 0.0718 0.1011 3 '0000--0-00' 0.0208
topTuneBoost_Web_alpha3 3 206 0.0053 0.0000 0.0000 0.0896 0.1037 7 '00-------0' 0.0417
topTuneBoost_Web_alpha3 3 207 0.0355 0.2000 0.0764 0.1418 0.1364 3 '010--000-1' 0.5000
topTuneBoost_Web_alpha3 3 208 0.0793 0.4000 0.2674 0.1911 0.1223 1 '12000001-1' 1.0000
topTuneBoost_Web_alpha3 3 209 0.0035 0.0000 0.0000 0.0374 0.0118 3 '0000000---' 0.0455
topTuneBoost_Web_alpha3 3 210 0.0137 0.1000 0.0656 0.0919 0.0614 0 '0000000020' 0.1111
topTuneBoost_Web_alpha3 3 211 0.0814 0.6000 0.3356 0.2071 0.1874 3 '-1021311--' 0.5000
topTuneBoost_Web_alpha3 3 212 0.0013 0.0000 0.0000 0.0436 0.0000 6 '-0--0---00' 0.0179
topTuneBoost_Web_alpha3 3 213 0.0464 0.3000 0.2286 0.2005 0.1979 4 '-210-0-10-' 0.5000
topTuneBoost_Web_alpha3 3 214 0.0884 0.6000 0.4311 0.2386 0.2067 4 '11--1-222-' 1.0000
topTuneBoost_Web_alpha3 3 215 0.1930 0.9000 0.5691 0.3359 0.2582 1 '11-1111111' 1.0000
topTuneBoost_Web_alpha3 3 216 0.0740 0.7000 0.3661 0.1966 0.1650 3 '12211-1--2' 1.0000
topTuneBoost_Web_alpha3 3 217 0.0977 0.8000 0.4078 0.1979 0.1559 2 '11-111122-' 1.0000
topTuneBoost_Web_alpha3 3 218 0.0227 0.2000 0.0841 0.1202 0.1177 4 '0001--1-0-' 0.2500
topTuneBoost_Web_alpha3 3 219 0.0002 0.0000 0.0000 0.0141 0.0033 7 '00-----0--' 0.0049
topTuneBoost_Web_alpha3 3 220 0.0029 0.1000 0.0277 0.0534 0.0438 3 '0000--1-00' 0.1429
topTuneBoost_Web_alpha3 3 221 0.0721 0.5000 0.2437 0.1781 0.1914 4 '-210111---' 0.5000
topTuneBoost_Web_alpha3 3 222 0.0912 0.7000 0.2806 0.2045 0.1896 1 '1010-12211' 1.0000
topTuneBoost_Web_alpha3 3 223 0.1290 0.7000 0.4333 0.3196 0.2227 0 '2014411010' 1.0000
topTuneBoost_Web_alpha3 3 224 0.0665 0.3000 0.3603 0.2178 0.1279 1 '20102-0000' 1.0000
topTuneBoost_Web_alpha3 3 225 0.0000 0.0000 0.0000 0.0000 0.0000 6 '0-0-0--0--' 0.0000
topTuneBoost_Web_alpha3 3 226 0.0185 0.1000 0.0347 0.1322 0.1373 3 '0-000-010-' 0.1250
topTuneBoost_Web_alpha3 3 227 0.1375 0.6000 0.5853 0.3492 0.2380 2 '41310403--' 1.0000
topTuneBoost_Web_alpha3 3 228 0.0249 0.2000 0.1270 0.1181 0.1054 3 '0012-000--' 0.3333
topTuneBoost_Web_alpha3 3 229 0.1286 0.6000 0.6840 0.3235 0.2351 1 '2220200-22' 1.0000
topTuneBoost_Web_alpha3 3 230 0.0517 0.4000 0.3315 0.1778 0.1150 3 '1-00--1012' 1.0000
topTuneBoost_Web_alpha3 3 231 0.1153 0.5000 0.2397 0.2620 0.2640 4 '1-11011---' 1.0000
topTuneBoost_Web_alpha3 3 232 0.1144 0.5000 0.6489 0.2704 0.1328 1 '11111000-0' 1.0000
topTuneBoost_Web_alpha3 3 233 0.0602 0.4000 0.4028 0.1877 0.1070 4 '111-01-0--' 1.0000
topTuneBoost_Web_alpha3 3 234 0.0708 0.7000 0.5248 0.2179 0.1667 2 '011111-1-1' 0.5000
topTuneBoost_Web_alpha3 3 235 0.0714 0.1000 0.2996 0.2583 0.0714 5 '20-0----00' 1.0000
topTuneBoost_Web_alpha3 3 236 0.1099 0.7000 0.5803 0.2597 0.1866 3 '11111-1-1-' 1.0000
topTuneBoost_Web_alpha3 3 237 0.0000 0.0000 0.0000 0.0000 0.0000 2 '00000-00-0' 0.0000
topTuneBoost_Web_alpha3 3 238 0.0643 0.3000 0.2544 0.1714 0.1111 3 '012100-0--' 0.5000
topTuneBoost_Web_alpha3 3 239 0.0508 0.5000 0.2447 0.1564 0.1401 2 '01011110--' 0.5000
topTuneBoost_Web_alpha3 3 240 0.0041 0.1000 0.0424 0.0497 0.0547 6 '0--0----02' 0.1000
topTuneBoost_Web_alpha3 3 241 0.0081 0.1000 0.0281 0.0789 0.1151 9 '-------1--' 0.1250
topTuneBoost_Web_alpha3 3 242 0.0030 0.0000 0.0000 0.0481 0.0256 2 '0000-0000-' 0.0667
topTuneBoost_Web_alpha3 3 243 0.0296 0.3000 0.1216 0.1003 0.0914 1 '0001-1.001' 0.2500
topTuneBoost_Web_alpha3 3 244 0.1433 0.3000 0.2274 0.2572 0.2561 4 '011010----' 0.5000
topTuneBoost_Web_alpha3 3 245 0.0018 0.0000 0.0000 0.0227 0.0000 3 '000000---0' 0.0164
topTuneBoost_Web_alpha3 3 246 0.0306 0.2000 0.2259 0.1148 0.0603 3 '21-0--0000' 1.0000
topTuneBoost_Web_alpha3 3 247 0.0417 0.1000 0.1804 0.1121 0.0417 5 '1-0-0---00' 1.0000
topTuneBoost_Web_alpha3 3 248 0.0115 0.1000 0.0572 0.0637 0.0785 4 '0--0-020-0' 0.1429
topTuneBoost_Web_alpha3 3 249 0.0218 0.1000 0.0636 0.1387 0.1606 7 '------0-02' 0.1000
topTuneBoost_Web_alpha3 3 250 0.0063 0.1000 0.0386 0.0295 0.0475 7 '----0--1-0' 0.1250
topTuneBoost_Web_alpha3 3 251 0.0036 0.1000 0.0474 0.0401 0.0329 9 '---1------' 0.2500
topTuneBoost_Web_alpha3 3 252 0.0122 0.2000 0.1009 0.0733 0.0691 4 '-1-01-00-0' 0.5000
topTuneBoost_Web_alpha3 3 253 0.0380 0.4000 0.2131 0.0979 0.0660 5 '111-2-0---' 1.0000
topTuneBoost_Web_alpha3 3 254 0.0001 0.0000 0.0000 0.0092 0.0208 7 '0---0----0' 0.0055
topTuneBoost_Web_alpha3 3 255 0.0061 0.0000 0.0000 0.0387 0.0400 6 '--000---0-' 0.0303
topTuneBoost_Web_alpha3 3 256 0.0410 0.3000 0.1597 0.1203 0.0981 6 '111--0----' 1.0000
topTuneBoost_Web_alpha3 3 257 0.0360 0.3000 0.2097 0.1488 0.1021 5 '0-30---22-' 0.3333
topTuneBoost_Web_alpha3 3 258 0.0085 0.1000 0.0694 0.0416 0.0416 7 '01----0---' 0.5000
topTuneBoost_Web_alpha3 3 259 0.0543 0.4000 0.4149 0.1609 0.0872 2 '1111-00-00' 1.0000
topTuneBoost_Web_alpha3 3 260 0.0006 0.0000 0.0000 0.0241 0.0642 8 '---0-0----' 0.0076
topTuneBoost_Web_alpha3 3 261 0.0020 0.0000 0.0000 0.0353 0.0726 7 '-0-----0-0' 0.0227
