schema alpha  QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr
topBm25fTuneBoost_Clef2016_alpha0 0 123004 0.1279 0.1000 0.0392 0.4631 0.1614 0 '0000010000' 0.1667
topBm25fTuneBoost_Clef2016_alpha0 0 123005 0.2163 0.7000 0.6817 0.5317 0.3686 0 '2002222022' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 123006 0.0604 0.3000 0.3843 0.2905 0.1406 2 '2102000--0' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 124001 0.0070 0.0000 0.0000 0.0859 0.0304 6 '0-00-0----' 0.0556
topBm25fTuneBoost_Clef2016_alpha0 0 124002 0.0368 0.1000 0.0694 0.1884 0.0592 4 '010000----' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 124003 0.0180 0.1000 0.0474 0.1490 0.0448 2 '-0010000-0' 0.2500
topBm25fTuneBoost_Clef2016_alpha0 0 124004 0.0139 0.1000 0.0474 0.1102 0.0368 1 '00-1000000' 0.2500
topBm25fTuneBoost_Clef2016_alpha0 0 124005 0.0089 0.0000 0.0000 0.1198 0.0000 2 '0000000--0' 0.0213
topBm25fTuneBoost_Clef2016_alpha0 0 124006 0.0331 0.1000 0.0426 0.1962 0.0656 4 '000-10-0--' 0.2000
topBm25fTuneBoost_Clef2016_alpha0 0 125001 0.0000 0.0000 0.0000 0.0000 0.0000 9 '---------0' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 125002 0.0000 0.0000 0.0000 0.0000 0.0000 0 '0000000000' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 125003 0.0338 0.0000 0.0000 0.2772 0.1070 1 '0000000-00' 0.0833
topBm25fTuneBoost_Clef2016_alpha0 0 125004 0.1009 0.3000 0.2132 0.4166 0.2908 1 '020-100001' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 125005 0.0376 0.2000 0.0917 0.2703 0.0922 1 '00100010-0' 0.3333
topBm25fTuneBoost_Clef2016_alpha0 0 125006 0.1494 0.4000 0.2193 0.4532 0.3386 1 '000012-102' 0.2000
topBm25fTuneBoost_Clef2016_alpha0 0 126001 0.0143 0.1000 0.0367 0.1687 0.1404 0 '0000001000' 0.1429
topBm25fTuneBoost_Clef2016_alpha0 0 126002 0.1189 0.4000 0.3713 0.4214 0.3647 3 '210011--0-' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 126003 0.0000 0.0000 0.0000 0.0000 0.0000 5 '00-00--0--' 0.0000
topBm25fTuneBoost_Clef2016_alpha0 0 126004 0.0002 0.0000 0.0000 0.0135 0.0137 0 '0000000000' 0.0149
topBm25fTuneBoost_Clef2016_alpha0 0 126005 0.0410 0.2000 0.1061 0.1705 0.1952 3 '01-0001--0' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 126006 0.0655 0.2000 0.1526 0.2688 0.2608 3 '10001--0-0' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 127001 0.1266 0.5000 0.4579 0.4615 0.3618 0 '2001120200' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 127002 0.0977 0.4000 0.4284 0.4092 0.3545 0 '2000020022' 1.0000
topBm25fTuneBoost_Clef2016_alpha0 0 127003 0.0798 0.2000 0.1795 0.4059 0.3337 2 '012000-00-' 0.5000
topBm25fTuneBoost_Clef2016_alpha0 0 127004 0.1299 0.4000 0.1988 0.4092 0.3959 2 '0110100--1' 0.5000
