schema b QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr 
topTuneBvaried_Hard2003_unifield_b0.1_k1.2 0.1 36 0.5145 0.9000 0.8948 0.7439 0.5119 0 '2222220221' 1.0000
topTuneBvaried_Hard2003_unifield_b0.1_k1.2 0.1 44 0.6604 0.7000 0.6075 0.8036 0.6719 0 '0222122200' 0.5000
topTuneBvaried_Hard2003_unifield_b0.1_k1.2 0.1 48 0.5277 1.0000 0.9682 0.7502 0.7422 0 '2222222221' 1.0000
topTuneBvaried_Hard2003_unifield_b0.1_k1.2 0.1 51 0.4571 0.9000 0.8900 0.6439 0.5586 0 '2202222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.1_k1.2 0.1 53 0.4221 0.4000 0.2934 0.7519 0.4867 0 '0000220022' 0.2000
topTuneBvaried_Hard2003_unifield_b0.1_k1.2 0.1 59 0.1667 0.1000 0.3026 0.3026 0.1667 3 '20-00--000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.1_k1.2 0.1 65 0.7397 1.0000 1.0000 0.8879 0.7803 0 '2222222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.1_k1.2 0.1 69 0.0580 0.7000 0.4367 0.1981 0.1839 0 '1101020112' 1.0000
topTuneBvaried_Hard2003_unifield_b0.1_k1.2 0.1 70 0.2511 0.4000 0.2296 0.5310 0.3403 0 '0110002001' 0.5000
topTuneBvaried_Hard2003_unifield_b0.1_k1.2 0.1 77 0.0548 0.4000 0.4124 0.2902 0.1273 0 '0220220000' 0.5000
topTuneBvaried_Hard2003_unifield_b0.1_k1.2 0.1 84 0.0623 0.0000 0.0000 0.3617 0.0314 0 '0000000000' 0.0714
topTuneBvaried_Hard2003_unifield_b0.1_k1.2 0.1 87 0.5938 0.7000 0.7631 0.8579 0.5779 0 '2222000222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.1_k1.2 0.1 99 0.1995 0.8000 0.4977 0.4861 0.4072 0 '0211112201' 0.5000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 102 0.7297 1.0000 0.8976 0.9175 0.8762 0 '2211222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 105 0.4117 0.8000 0.6713 0.7256 0.4094 0 '0222212022' 0.5000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 115 0.0230 0.0000 0.0000 0.1728 0.0000 0 '0000000000' 0.0909
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 116 0.4593 1.0000 0.7591 0.7672 0.6662 0 '1212211222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 117 0.0019 0.0000 0.0000 0.0431 0.0014 0 '0000000000' 0.0179
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 124 0.4067 0.3000 0.4690 0.7497 0.3000 0 '2220000000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 146 0.1771 0.6000 0.6481 0.5078 0.3268 0 '2202122000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 147 0.4033 1.0000 1.0000 0.6685 0.5760 0 '2222222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 154 0.0658 0.0000 0.0000 0.2857 0.0000 0 '0000000000' 0.0714
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 155 0.0961 0.1000 0.0948 0.4778 0.1087 0 '0001000000' 0.2500
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 157 0.0761 0.5000 0.3030 0.1256 0.1613 0 '1110001001' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 171 0.1951 0.6000 0.4761 0.5882 0.3375 0 '1100220202' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 176 0.0041 0.0000 0.0000 0.0875 0.0000 0 '0000000000' 0.0059
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 177 0.0062 0.0000 0.0000 0.1167 0.0000 0 '0000000000' 0.0167
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 180 0.3796 0.5000 0.4625 0.7513 0.4158 0 '2000012022' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 182 0.0244 0.0000 0.0000 0.3071 0.0250 0 '0000000000' 0.0500
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 186 0.0023 0.0000 0.0000 0.0840 0.0000 0 '0000000000' 0.0106
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 187 0.0400 0.3000 0.3184 0.2736 0.1525 0 '2000000102' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 190 0.1037 0.1000 0.0734 0.4028 0.1372 0 '0000002000' 0.1429
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 194 0.3283 0.6000 0.6290 0.6579 0.3641 0 '2200222010' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 196 0.6123 0.9000 0.9266 0.8556 0.7160 0 '2222220222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 198 0.1754 0.3000 0.1779 0.5031 0.2736 0 '1000000110' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 203 0.3596 0.7000 0.4299 0.6201 0.2913 0 '1111110020' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 215 0.6179 0.4000 0.2848 0.8299 0.7125 0 '0000022202' 0.1667
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 217 0.0632 0.0000 0.0000 0.3671 0.0000 0 '0000000000' 0.0250
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 220 0.0212 0.0000 0.0000 0.2851 0.0000 0 '0000000000' 0.0092
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 222 0.3611 0.9000 0.6823 0.5842 0.5467 0 '0212122222' 0.5000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 223 0.5068 1.0000 0.9669 0.6978 0.6318 0 '2222222212' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 226 0.0877 0.1000 0.0331 0.4645 0.0408 0 '0000000010' 0.1111
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 228 0.0000 0.0000 0.0000 0.0000 0.0000 1 '0000000-00' 0.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 229 0.1273 1.0000 1.0000 0.2502 0.1273 0 '2222222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 231 0.0647 0.3000 0.4000 0.2633 0.0782 0 '1001100000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 233 0.2315 0.5000 0.5934 0.6293 0.3060 0 '2202002020' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 234 0.3249 0.9000 0.9364 0.7548 0.3143 0 '2222222220' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 235 0.0260 0.0000 0.0000 0.2714 0.0436 0 '0000000000' 0.0667
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 237 0.7289 0.9000 0.6631 0.8276 0.8044 0 '0121222222' 0.5000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 33 0.3695 1.0000 1.0000 0.6338 0.5673 0 '2222222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 36 0.5490 0.9000 0.9266 0.7633 0.5312 0 '2222220222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 44 0.7329 0.9000 0.8533 0.9087 0.6914 0 '2202221222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 48 0.5389 1.0000 0.8930 0.7495 0.7365 0 '2222212112' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 51 0.4675 0.9000 0.9149 0.6507 0.5582 0 '2222022222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 53 0.4324 0.6000 0.4576 0.7657 0.4914 0 '0002220222' 0.2500
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 59 0.1671 0.1000 0.3026 0.3338 0.1667 2 '200-0-0000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 65 0.7456 1.0000 1.0000 0.8894 0.7859 0 '2222222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 69 0.0707 0.7000 0.4665 0.2111 0.1906 0 '1111120002' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 70 0.2945 0.4000 0.2260 0.5575 0.3715 0 '0100201100' 0.5000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 77 0.0543 0.4000 0.3317 0.2887 0.1288 0 '0002222000' 0.2500
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 84 0.0655 0.0000 0.0000 0.3647 0.0203 0 '0000000000' 0.0667
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 87 0.6242 0.7000 0.7702 0.8704 0.6228 0 '2222002202' 1.0000
topTuneBvaried_Hard2003_unifield_b0.25_k1.2 0.25 99 0.2165 0.9000 0.5511 0.5096 0.4207 0 '0221112111' 0.5000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 102 0.7280 1.0000 0.8755 0.9146 0.8751 0 '2112222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 105 0.4527 0.8000 0.7966 0.7817 0.4281 0 '2220212022' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 115 0.0211 0.0000 0.0000 0.1679 0.0000 0 '0000000000' 0.0909
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 116 0.4503 1.0000 0.7259 0.7580 0.6532 0 '1212211212' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 117 0.0021 0.0000 0.0000 0.0442 0.0047 0 '0000000000' 0.0222
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 124 0.4000 0.3000 0.4690 0.7444 0.3000 0 '2220000000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 146 0.1751 0.6000 0.6226 0.5045 0.3272 0 '2022212000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 147 0.4004 1.0000 1.0000 0.6675 0.5763 0 '2222222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 154 0.0714 0.0000 0.0000 0.2918 0.0000 0 '0000000000' 0.0769
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 155 0.0982 0.1000 0.1100 0.4835 0.1044 0 '0010000000' 0.3333
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 157 0.0758 0.5000 0.3055 0.1257 0.1616 0 '1110010001' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 171 0.1794 0.5000 0.4164 0.5520 0.3210 0 '1100222000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 176 0.0041 0.0000 0.0000 0.0879 0.0000 0 '0000000000' 0.0058
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 177 0.0062 0.0000 0.0000 0.1168 0.0000 0 '0000000000' 0.0169
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 180 0.3833 0.5000 0.4683 0.7507 0.4291 0 '2000012220' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 182 0.0200 0.0000 0.0000 0.2952 0.0178 0 '0000000000' 0.0417
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 186 0.0024 0.0000 0.0000 0.0843 0.0000 0 '0000000000' 0.0104
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 187 0.0394 0.3000 0.3262 0.2702 0.1528 0 '2000001200' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 190 0.1042 0.1000 0.0734 0.4041 0.1400 0 '0000002000' 0.1429
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 194 0.3252 0.6000 0.6290 0.6563 0.3621 0 '2200222010' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 196 0.5997 0.9000 0.9266 0.8513 0.7130 0 '2222220222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 198 0.1777 0.3000 0.1779 0.5040 0.2768 0 '1000000110' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 203 0.3565 0.7000 0.4299 0.6179 0.2886 0 '1111110020' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 215 0.6065 0.4000 0.2848 0.8259 0.6957 0 '0000022202' 0.1667
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 217 0.0640 0.0000 0.0000 0.3686 0.0000 0 '0000000000' 0.0278
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 220 0.0221 0.0000 0.0000 0.2931 0.0069 0 '0000000000' 0.0147
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 222 0.3593 0.9000 0.7712 0.5908 0.5447 0 '2021122222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 223 0.5061 1.0000 1.0000 0.6994 0.6306 0 '2222222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 226 0.0843 0.0000 0.0000 0.4621 0.0385 0 '0000000000' 0.0909
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 228 0.0000 0.0000 0.0000 0.0000 0.0000 2 '0000000-0-' 0.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 229 0.1273 1.0000 1.0000 0.2502 0.1273 0 '2222222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 231 0.0635 0.3000 0.4000 0.2516 0.0782 0 '1001100000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 233 0.2313 0.5000 0.5868 0.6277 0.3079 0 '2202000202' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 234 0.3199 0.9000 0.9337 0.7527 0.3089 0 '2222222202' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 235 0.0269 0.0000 0.0000 0.2895 0.0381 0 '0000000000' 0.0588
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 237 0.7267 0.9000 0.6313 0.8262 0.8030 0 '0121222221' 0.5000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 33 0.3595 1.0000 1.0000 0.6291 0.5651 0 '2222222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 36 0.5395 0.9000 0.9266 0.7582 0.5244 0 '2222220222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 44 0.6716 0.8000 0.6796 0.8135 0.6797 0 '0222221220' 0.5000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 48 0.5375 1.0000 0.9608 0.7520 0.7412 0 '2222212222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 51 0.4662 0.9000 0.9052 0.6492 0.5584 0 '2220222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 53 0.4312 0.4000 0.3220 0.7603 0.4934 0 '0002220002' 0.2500
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 59 0.1670 0.1000 0.3026 0.3334 0.1667 2 '200-0-0000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 65 0.7446 1.0000 1.0000 0.8892 0.7835 0 '2222222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 69 0.0671 0.7000 0.4665 0.2080 0.1888 0 '1111120002' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 70 0.2850 0.4000 0.2235 0.5468 0.3659 0 '0100120010' 0.5000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 77 0.0545 0.4000 0.3317 0.2916 0.1275 0 '0002222000' 0.2500
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 84 0.0657 0.0000 0.0000 0.3649 0.0231 0 '0000000000' 0.0667
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 87 0.6199 0.7000 0.7670 0.8684 0.6194 0 '2222002022' 1.0000
topTuneBvaried_Hard2003_unifield_b0.2_k1.2 0.2 99 0.2150 0.9000 0.5511 0.5052 0.4195 0 '0221112111' 0.5000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 102 0.7328 1.0000 0.9100 0.9155 0.8734 0 '2221122222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 105 0.3788 0.8000 0.6679 0.7090 0.3551 0 '0222122022' 0.5000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 115 0.0244 0.0000 0.0000 0.1756 0.0000 0 '0000000000' 0.0909
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 116 0.4644 1.0000 0.7591 0.7733 0.6700 0 '1212211222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 117 0.0014 0.0000 0.0000 0.0407 0.0006 0 '0000000000' 0.0169
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 124 0.4157 0.3000 0.4690 0.7573 0.3000 0 '2220000000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 146 0.1820 0.6000 0.6419 0.5133 0.3276 0 '2210202200' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 147 0.4060 0.9000 0.9364 0.6655 0.5716 0 '2222222220' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 154 0.0582 0.0000 0.0000 0.2753 0.0000 0 '0000000000' 0.0588
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 155 0.0919 0.1000 0.0948 0.4738 0.1103 0 '0001000000' 0.2500
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 157 0.0780 0.5000 0.3059 0.1262 0.1606 0 '1110001100' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 171 0.2153 0.6000 0.4729 0.6237 0.3584 0 '1100220022' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 176 0.0039 0.0000 0.0000 0.0934 0.0000 0 '0000000000' 0.0058
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 177 0.0066 0.0000 0.0000 0.1175 0.0000 0 '0000000000' 0.0147
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 180 0.3733 0.6000 0.5482 0.7501 0.3951 0 '2000220122' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 182 0.0385 0.0000 0.0000 0.3644 0.0447 0 '0000000000' 0.0909
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 186 0.0022 0.0000 0.0000 0.0830 0.0000 0 '0000000000' 0.0110
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 187 0.0420 0.1000 0.2201 0.2851 0.1506 0 '2000000000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 190 0.0999 0.1000 0.0694 0.3984 0.1228 0 '0000000200' 0.1250
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 194 0.3259 0.7000 0.6624 0.6528 0.3517 0 '2200222101' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 196 0.6217 0.9000 0.9266 0.8583 0.7175 0 '2222220222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 198 0.1706 0.3000 0.1766 0.5007 0.2639 0 '1000000101' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 203 0.3568 0.8000 0.4935 0.6208 0.2906 0 '1111110022' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 215 0.6397 0.6000 0.4893 0.8476 0.7390 0 '0022200222' 0.3333
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 217 0.0615 0.0000 0.0000 0.3645 0.0000 0 '0000000000' 0.0217
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 220 0.0173 0.0000 0.0000 0.2502 0.0000 0 '0000000000' 0.0076
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 222 0.3634 0.8000 0.6194 0.5830 0.5511 0 '0212212202' 0.5000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 223 0.5016 1.0000 0.9526 0.6932 0.6286 0 '2221222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 226 0.0997 0.1000 0.0392 0.4895 0.0535 0 '0000010000' 0.1667
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 228 0.0000 0.0000 0.0000 0.0000 0.0000 2 '00000-000-' 0.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 229 0.1273 1.0000 1.0000 0.2502 0.1273 0 '2222222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 231 0.0908 0.3000 0.4690 0.2874 0.0811 0 '1110000000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 233 0.2205 0.5000 0.4833 0.6031 0.3030 0 '0222002020' 0.5000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 234 0.3354 0.9000 0.9337 0.7571 0.3314 0 '2222222202' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 235 0.0241 0.0000 0.0000 0.2668 0.0332 0 '0000000000' 0.0526
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 237 0.7293 0.9000 0.6428 0.8298 0.8059 0 '0211222122' 0.5000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 33 0.3870 1.0000 1.0000 0.6454 0.5752 0 '2222222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 36 0.5620 0.9000 0.9266 0.7800 0.5362 0 '2222220222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 44 0.7257 0.9000 0.8552 0.9091 0.6758 0 '2202222122' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 48 0.5441 1.0000 0.8896 0.7512 0.7352 0 '2222122112' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 51 0.4693 0.9000 0.9306 0.6558 0.5617 0 '2222222022' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 53 0.4304 0.5000 0.4093 0.7620 0.4889 0 '0020220220' 0.3333
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 59 0.1683 0.1000 0.3026 0.3954 0.1667 2 '200-0-0000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 65 0.7403 1.0000 1.0000 0.8883 0.7839 0 '2222222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 69 0.0760 0.6000 0.4029 0.2161 0.1940 0 '1111120000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 70 0.3096 0.4000 0.2327 0.5630 0.3776 0 '0102001001' 0.5000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 77 0.0532 0.4000 0.3089 0.2859 0.1301 0 '0002020220' 0.2500
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 84 0.0636 0.0000 0.0000 0.3562 0.0168 0 '0000000000' 0.0500
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 87 0.6426 0.6000 0.7184 0.8794 0.6332 0 '2222200200' 1.0000
topTuneBvaried_Hard2003_unifield_b0.35_k1.2 0.35 99 0.2233 0.9000 0.6670 0.5320 0.4288 0 '2021112211' 1.0000
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 102 0.7325 1.0000 0.8976 0.9183 0.8772 0 '2211222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 105 0.3934 0.8000 0.6679 0.7160 0.3768 0 '0222122022' 0.5000
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 115 0.0242 0.0000 0.0000 0.1752 0.0000 0 '0000000000' 0.0909
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 116 0.4618 1.0000 0.7591 0.7727 0.6688 0 '1212211222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 117 0.0015 0.0000 0.0000 0.0413 0.0014 0 '0000000000' 0.0179
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 124 0.4132 0.3000 0.4690 0.7548 0.3000 0 '2220000000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 146 0.1801 0.6000 0.6433 0.5118 0.3274 0 '2201222000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 147 0.4066 1.0000 1.0000 0.6678 0.5740 0 '2222222222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 154 0.0613 0.0000 0.0000 0.2802 0.0000 0 '0000000000' 0.0667
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 155 0.0934 0.1000 0.0948 0.4754 0.1098 0 '0001000000' 0.2500
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 157 0.0773 0.5000 0.3030 0.1259 0.1610 0 '1110001001' 1.0000
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 171 0.2052 0.6000 0.4729 0.6056 0.3475 0 '1100220022' 1.0000
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 176 0.0039 0.0000 0.0000 0.0869 0.0000 0 '0000000000' 0.0058
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 177 0.0063 0.0000 0.0000 0.1170 0.0000 0 '0000000000' 0.0161
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 180 0.3760 0.5000 0.4753 0.7521 0.4037 0 '2000202012' 1.0000
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 182 0.0312 0.0000 0.0000 0.3405 0.0283 0 '0000000000' 0.0769
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 186 0.0022 0.0000 0.0000 0.0831 0.0000 0 '0000000000' 0.0106
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 187 0.0398 0.1000 0.2201 0.2722 0.1501 0 '2000000000' 1.0000
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 190 0.1014 0.1000 0.0694 0.4002 0.1292 0 '0000000200' 0.1250
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 194 0.3306 0.6000 0.6306 0.6593 0.3609 0 '2200222100' 1.0000
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 196 0.6202 0.9000 0.9266 0.8578 0.7185 0 '2222220222' 1.0000
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 198 0.1724 0.3000 0.1766 0.5016 0.2663 0 '1000000101' 1.0000
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 203 0.3572 0.8000 0.4935 0.6204 0.2893 0 '1111110022' 1.0000
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 215 0.6295 0.4000 0.3220 0.8378 0.7268 0 '0002220002' 0.2500
topTuneBvaried_Hard2003_unifield_b0.3_k1.2 0.3 217 0.0620 0.0000 0.0000 0.3653 0.0000 0 '0000000000' 0.0227
