schema alpha  QueryNum map p10 ndcg10 ndcg1000 bpref unjudged relString rr
topBm25fTuneBoost_Hard2005_alpha7 7 378 0.1142 0.1000 0.0948 0.4560 0.1635 0 '0001000000' 0.2500
topBm25fTuneBoost_Hard2005_alpha7 7 383 0.0229 0.0000 0.0000 0.2443 0.0108 0 '0000000000' 0.0208
topBm25fTuneBoost_Hard2005_alpha7 7 389 0.0101 0.0000 0.0000 0.1443 0.0285 0 '0000000000' 0.0179
topBm25fTuneBoost_Hard2005_alpha7 7 393 0.0249 0.0000 0.0000 0.2137 0.0467 0 '0000000000' 0.0667
topBm25fTuneBoost_Hard2005_alpha7 7 394 0.4544 1.0000 1.0000 0.6695 0.4705 0 '1111111111' 1.0000
topBm25fTuneBoost_Hard2005_alpha7 7 397 0.0310 0.0000 0.0000 0.3292 0.0279 0 '0000000000' 0.0625
topBm25fTuneBoost_Hard2005_alpha7 7 399 0.0822 0.6000 0.6227 0.3274 0.2518 0 '2200122200' 1.0000
topBm25fTuneBoost_Hard2005_alpha7 7 401 0.1119 0.5000 0.3953 0.4173 0.1886 0 '0002222002' 0.2500
topBm25fTuneBoost_Hard2005_alpha7 7 404 0.2141 0.3000 0.1873 0.5442 0.3542 0 '0020100100' 0.3333
topBm25fTuneBoost_Hard2005_alpha7 7 408 0.0979 0.1000 0.0367 0.4063 0.1072 0 '0000001000' 0.1429
topBm25fTuneBoost_Hard2005_alpha7 7 409 0.2142 0.5000 0.3530 0.5893 0.2695 0 '1000020122' 1.0000
topBm25fTuneBoost_Hard2005_alpha7 7 416 0.3715 0.5000 0.2429 0.7203 0.3494 0 '0110111000' 0.5000
topBm25fTuneBoost_Hard2005_alpha7 7 419 0.1007 0.1000 0.1389 0.4139 0.1592 0 '0200000000' 0.5000
topBm25fTuneBoost_Hard2005_alpha7 7 426 0.0095 0.0000 0.0000 0.1434 0.0440 0 '0000000000' 0.0417
topBm25fTuneBoost_Hard2005_alpha7 7 427 0.1821 0.3000 0.2440 0.4851 0.2678 0 '1002010000' 1.0000
topBm25fTuneBoost_Hard2005_alpha7 7 433 0.0163 0.1000 0.0734 0.1281 0.0329 0 '0000002000' 0.1429
topBm25fTuneBoost_Hard2005_alpha7 7 435 0.2977 0.3000 0.1469 0.6283 0.3827 0 '0000021001' 0.1667
topBm25fTuneBoost_Hard2005_alpha7 7 436 0.3005 0.4000 0.3324 0.5130 0.4501 0 '2001000011' 1.0000
topBm25fTuneBoost_Hard2005_alpha7 7 439 0.0316 0.1000 0.0948 0.2534 0.0629 0 '0002000000' 0.2500
topBm25fTuneBoost_Hard2005_alpha7 7 443 0.0946 0.1000 0.1389 0.3945 0.2134 0 '0200000000' 0.5000
topBm25fTuneBoost_Hard2005_alpha7 7 448 0.0228 0.0000 0.0000 0.2501 0.0201 0 '0000000000' 0.0312
topBm25fTuneBoost_Hard2005_alpha7 7 622 0.1990 0.6000 0.6048 0.5144 0.3363 0 '2200020221' 1.0000
topBm25fTuneBoost_Hard2005_alpha7 7 625 0.0170 0.2000 0.2568 0.1909 0.0201 0 '2000001000' 1.0000
topBm25fTuneBoost_Hard2005_alpha7 7 638 0.0959 0.4000 0.1771 0.3385 0.2352 0 '0000011201' 0.1667
topBm25fTuneBoost_Hard2005_alpha7 7 639 0.1667 0.1000 0.0318 0.4586 0.2771 0 '0000000001' 0.1000
topBm25fTuneBoost_Hard2005_alpha7 7 648 0.5712 1.0000 0.7683 0.7666 0.5801 0 '2121112212' 1.0000
topBm25fTuneBoost_Hard2005_alpha7 7 650 0.0313 0.1000 0.1542 0.2905 0.0303 0 '0200000000' 0.5000
topBm25fTuneBoost_Hard2005_alpha7 7 651 0.0101 0.0000 0.0000 0.1499 0.0350 0 '0000000000' 0.0400
topBm25fTuneBoost_Hard2005_alpha7 7 658 0.1404 0.3000 0.1718 0.5081 0.1952 0 '0011000200' 0.3333
topBm25fTuneBoost_Hard2005_alpha7 7 689 0.0316 0.0000 0.0000 0.2415 0.0782 0 '0000000000' 0.0667
topBm25fTuneBoost_Hard2005_alpha8 8 303 0.3103 0.4000 0.3917 0.6970 0.3540 0 '0220002200' 0.5000
topBm25fTuneBoost_Hard2005_alpha8 8 307 0.2972 1.0000 0.5759 0.4859 0.4037 0 '1111122111' 1.0000
topBm25fTuneBoost_Hard2005_alpha8 8 310 0.0081 0.1000 0.0359 0.0928 0.0149 0 '0000000100' 0.1250
topBm25fTuneBoost_Hard2005_alpha8 8 314 0.0015 0.0000 0.0000 0.0444 0.0062 0 '0000000000' 0.0179
topBm25fTuneBoost_Hard2005_alpha8 8 322 0.0006 0.0000 0.0000 0.0265 0.0057 1 '0000000-00' 0.0189
topBm25fTuneBoost_Hard2005_alpha8 8 325 0.4606 0.3000 0.1362 0.7119 0.6462 0 '0001000011' 0.2500
topBm25fTuneBoost_Hard2005_alpha8 8 330 0.4336 0.8000 0.5490 0.7363 0.5644 0 '0101111111' 0.5000
topBm25fTuneBoost_Hard2005_alpha8 8 336 0.4694 0.9000 0.5281 0.6756 0.4654 0 '0112121211' 0.5000
topBm25fTuneBoost_Hard2005_alpha8 8 341 0.1303 0.1000 0.1407 0.3919 0.1702 0 '1000000000' 1.0000
topBm25fTuneBoost_Hard2005_alpha8 8 344 0.0143 0.1000 0.1100 0.1364 0.0269 1 '100-000000' 1.0000
topBm25fTuneBoost_Hard2005_alpha8 8 345 0.0135 0.0000 0.0000 0.2212 0.0000 0 '0000000000' 0.0294
topBm25fTuneBoost_Hard2005_alpha8 8 347 0.2147 0.6000 0.5420 0.5863 0.2895 0 '0222220100' 0.5000
topBm25fTuneBoost_Hard2005_alpha8 8 353 0.0741 0.3000 0.1966 0.3073 0.1066 0 '0010000011' 0.3333
topBm25fTuneBoost_Hard2005_alpha8 8 354 0.1740 0.7000 0.7752 0.4648 0.4091 0 '2222020202' 1.0000
topBm25fTuneBoost_Hard2005_alpha8 8 362 0.0812 0.7000 0.6075 0.3461 0.1324 0 '1202122200' 1.0000
topBm25fTuneBoost_Hard2005_alpha8 8 363 0.0835 0.4000 0.3846 0.3362 0.1443 0 '0220000220' 0.5000
topBm25fTuneBoost_Hard2005_alpha8 8 367 0.0569 0.1000 0.0784 0.3716 0.0714 0 '0000020000' 0.1667
topBm25fTuneBoost_Hard2005_alpha8 8 372 0.0908 0.1000 0.0810 0.4516 0.0558 0 '0010000000' 0.3333
topBm25fTuneBoost_Hard2005_alpha8 8 374 0.6275 0.7000 0.5615 0.8579 0.7561 0 '2101112200' 1.0000
topBm25fTuneBoost_Hard2005_alpha8 8 375 0.1677 0.4000 0.3539 0.5351 0.1780 0 '0100100011' 0.5000
topBm25fTuneBoost_Hard2005_alpha8 8 378 0.0985 0.2000 0.2837 0.4600 0.1095 0 '1000000001' 1.0000
topBm25fTuneBoost_Hard2005_alpha8 8 383 0.0173 0.0000 0.0000 0.2080 0.0067 0 '0000000000' 0.0159
topBm25fTuneBoost_Hard2005_alpha8 8 389 0.0067 0.0000 0.0000 0.1100 0.0356 0 '0000000000' 0.0278
topBm25fTuneBoost_Hard2005_alpha8 8 393 0.0177 0.0000 0.0000 0.1683 0.0440 0 '0000000000' 0.0714
topBm25fTuneBoost_Hard2005_alpha8 8 394 0.4304 1.0000 1.0000 0.6482 0.4592 0 '1111111111' 1.0000
topBm25fTuneBoost_Hard2005_alpha8 8 397 0.0390 0.0000 0.0000 0.3573 0.0170 0 '0000000000' 0.0270
topBm25fTuneBoost_Hard2005_alpha8 8 399 0.0662 0.6000 0.6275 0.3055 0.2374 0 '2201022200' 1.0000
topBm25fTuneBoost_Hard2005_alpha8 8 401 0.1070 0.5000 0.6208 0.4243 0.1687 0 '2220022000' 1.0000
topBm25fTuneBoost_Hard2005_alpha8 8 404 0.1856 0.4000 0.2639 0.5123 0.3329 0 '0021002010' 0.3333
topBm25fTuneBoost_Hard2005_alpha8 8 408 0.0895 0.1000 0.0392 0.3779 0.1174 0 '0000010000' 0.1667
topBm25fTuneBoost_Hard2005_alpha8 8 409 0.1522 0.5000 0.4024 0.5045 0.2530 1 '120100120-' 1.0000
topBm25fTuneBoost_Hard2005_alpha8 8 416 0.3795 0.6000 0.2842 0.7251 0.3706 0 '0111101010' 0.5000
topBm25fTuneBoost_Hard2005_alpha8 8 419 0.0836 0.2000 0.2173 0.3765 0.1003 0 '0200020000' 0.5000
topBm25fTuneBoost_Hard2005_alpha8 8 426 0.0059 0.0000 0.0000 0.1136 0.0266 0 '0000000000' 0.0417
topBm25fTuneBoost_Hard2005_alpha8 8 427 0.1727 0.3000 0.2440 0.4556 0.2655 0 '1002010000' 1.0000
topBm25fTuneBoost_Hard2005_alpha8 8 433 0.0097 0.0000 0.0000 0.1058 0.0206 0 '0000000000' 0.0385
topBm25fTuneBoost_Hard2005_alpha8 8 435 0.2926 0.2000 0.1003 0.6204 0.4074 0 '0000001002' 0.1429
topBm25fTuneBoost_Hard2005_alpha8 8 436 0.2071 0.4000 0.3307 0.4474 0.3796 0 '2000011100' 1.0000
topBm25fTuneBoost_Hard2005_alpha8 8 439 0.0309 0.1000 0.0851 0.2521 0.0732 0 '0000200000' 0.2000
topBm25fTuneBoost_Hard2005_alpha8 8 443 0.0907 0.1000 0.1389 0.3876 0.2078 0 '0200000000' 0.5000
topBm25fTuneBoost_Hard2005_alpha8 8 448 0.0214 0.0000 0.0000 0.2411 0.0174 0 '0000000000' 0.0123
topBm25fTuneBoost_Hard2005_alpha8 8 622 0.1979 0.5000 0.6178 0.4579 0.3238 0 '2220200002' 1.0000
topBm25fTuneBoost_Hard2005_alpha8 8 625 0.0142 0.1000 0.2201 0.1777 0.0109 0 '2000000000' 1.0000
topBm25fTuneBoost_Hard2005_alpha8 8 638 0.0634 0.4000 0.1730 0.2700 0.2091 1 '00000-2111' 0.1429
topBm25fTuneBoost_Hard2005_alpha8 8 639 0.1425 0.2000 0.0714 0.4097 0.2677 0 '0000001100' 0.1429
topBm25fTuneBoost_Hard2005_alpha8 8 648 0.5167 1.0000 0.7606 0.7447 0.5608 0 '2112112212' 1.0000
topBm25fTuneBoost_Hard2005_alpha8 8 650 0.0223 0.1000 0.1053 0.2572 0.0283 0 '0002000000' 0.2500
topBm25fTuneBoost_Hard2005_alpha8 8 651 0.0102 0.0000 0.0000 0.1318 0.0354 0 '0000000000' 0.0833
topBm25fTuneBoost_Hard2005_alpha8 8 658 0.1237 0.3000 0.1560 0.4825 0.2056 0 '0010000120' 0.3333
topBm25fTuneBoost_Hard2005_alpha8 8 689 0.0320 0.0000 0.0000 0.2358 0.0902 1 '000000000-' 0.0667
topBm25fTuneBoost_Hard2005_alpha9 9 303 0.2810 0.4000 0.3917 0.6791 0.3530 0 '0220002200' 0.5000
topBm25fTuneBoost_Hard2005_alpha9 9 307 0.2151 1.0000 0.6086 0.3872 0.3325 0 '1211121111' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 310 0.0015 0.0000 0.0000 0.0417 0.0107 0 '0000000000' 0.0476
topBm25fTuneBoost_Hard2005_alpha9 9 314 0.0015 0.0000 0.0000 0.0489 0.0078 0 '0000000000' 0.0213
topBm25fTuneBoost_Hard2005_alpha9 9 322 0.0003 0.0000 0.0000 0.0230 0.0000 0 '0000000000' 0.0092
topBm25fTuneBoost_Hard2005_alpha9 9 325 0.4422 0.3000 0.1452 0.6994 0.6530 0 '0001010010' 0.2500
topBm25fTuneBoost_Hard2005_alpha9 9 330 0.4007 0.8000 0.6158 0.7028 0.5887 0 '0110111121' 0.5000
topBm25fTuneBoost_Hard2005_alpha9 9 336 0.4086 0.7000 0.4874 0.6497 0.4393 0 '1011202120' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 341 0.1442 0.1000 0.1407 0.3724 0.1738 0 '1000000000' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 344 0.0137 0.1000 0.1100 0.1524 0.0161 2 '10000000--' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 345 0.0021 0.0000 0.0000 0.0653 0.0000 0 '0000000000' 0.0108
topBm25fTuneBoost_Hard2005_alpha9 9 347 0.1784 0.6000 0.5350 0.5631 0.2902 0 '0222201200' 0.5000
topBm25fTuneBoost_Hard2005_alpha9 9 353 0.0792 0.2000 0.1915 0.2821 0.1111 0 '0101000000' 0.5000
topBm25fTuneBoost_Hard2005_alpha9 9 354 0.1506 0.5000 0.6055 0.4398 0.4011 0 '2202022000' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 362 0.0654 0.7000 0.6570 0.3307 0.1202 0 '2022221001' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 363 0.0753 0.5000 0.5442 0.2858 0.1337 0 '2020020220' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 367 0.0555 0.1000 0.0694 0.3676 0.0778 0 '0000000200' 0.1250
topBm25fTuneBoost_Hard2005_alpha9 9 372 0.0770 0.2000 0.1166 0.4241 0.0558 0 '0000101000' 0.2000
topBm25fTuneBoost_Hard2005_alpha9 9 374 0.5721 0.8000 0.6128 0.8235 0.7455 0 '1122220011' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 375 0.0847 0.3000 0.2973 0.3648 0.1496 0 '0101000001' 0.5000
topBm25fTuneBoost_Hard2005_alpha9 9 378 0.0614 0.1000 0.2201 0.3842 0.0717 0 '1000000000' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 383 0.0069 0.0000 0.0000 0.1407 0.0103 0 '0000000000' 0.0115
topBm25fTuneBoost_Hard2005_alpha9 9 389 0.0052 0.0000 0.0000 0.0650 0.0465 0 '0000000000' 0.0400
topBm25fTuneBoost_Hard2005_alpha9 9 393 0.0076 0.1000 0.0694 0.0991 0.0492 0 '0000000200' 0.1250
topBm25fTuneBoost_Hard2005_alpha9 9 394 0.3487 0.9000 0.9364 0.5828 0.4013 0 '1111111110' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 397 0.0410 0.0000 0.0000 0.3449 0.0061 0 '0000000000' 0.0115
topBm25fTuneBoost_Hard2005_alpha9 9 399 0.0500 0.5000 0.5495 0.2581 0.2071 0 '2221000010' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 401 0.0646 0.3000 0.4690 0.3062 0.1164 3 '2220000---' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 404 0.1220 0.4000 0.3569 0.4258 0.2853 1 '20101100-0' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 408 0.0614 0.1000 0.0426 0.2781 0.1286 0 '0000100000' 0.2000
topBm25fTuneBoost_Hard2005_alpha9 9 409 0.0603 0.6000 0.4057 0.3110 0.2217 1 '01120221-0' 0.5000
topBm25fTuneBoost_Hard2005_alpha9 9 416 0.3978 0.8000 0.4083 0.7463 0.3956 0 '1101110111' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 419 0.0488 0.2000 0.1682 0.3134 0.0900 0 '0002002000' 0.2500
topBm25fTuneBoost_Hard2005_alpha9 9 426 0.0040 0.0000 0.0000 0.0977 0.0303 0 '0000000000' 0.0222
topBm25fTuneBoost_Hard2005_alpha9 9 427 0.1295 0.5000 0.3608 0.3870 0.2452 0 '1000021220' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 433 0.0078 0.0000 0.0000 0.0843 0.0412 3 '0000---000' 0.0370
topBm25fTuneBoost_Hard2005_alpha9 9 435 0.2366 0.2000 0.0685 0.5483 0.3854 1 '00000010-1' 0.1429
topBm25fTuneBoost_Hard2005_alpha9 9 436 0.0919 0.5000 0.4126 0.3180 0.2435 0 '2101100010' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 439 0.0300 0.2000 0.1488 0.2397 0.1127 1 '00002000-2' 0.2000
topBm25fTuneBoost_Hard2005_alpha9 9 443 0.0715 0.1000 0.1389 0.3364 0.2051 0 '0200000000' 0.5000
topBm25fTuneBoost_Hard2005_alpha9 9 448 0.0138 0.0000 0.0000 0.1902 0.0155 1 '000000-000' 0.0100
topBm25fTuneBoost_Hard2005_alpha9 9 622 0.1371 0.7000 0.6880 0.3125 0.2149 0 '2020202222' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 625 0.0126 0.1000 0.2201 0.1556 0.0107 0 '2000000000' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 638 0.0221 0.2000 0.1026 0.1695 0.1399 1 '00000-0210' 0.1250
topBm25fTuneBoost_Hard2005_alpha9 9 639 0.0943 0.2000 0.0685 0.3009 0.2400 0 '0000001001' 0.1429
topBm25fTuneBoost_Hard2005_alpha9 9 648 0.3805 1.0000 0.7698 0.6296 0.4863 0 '2112212121' 1.0000
topBm25fTuneBoost_Hard2005_alpha9 9 650 0.0172 0.1000 0.0946 0.2088 0.0273 0 '0000200000' 0.2000
topBm25fTuneBoost_Hard2005_alpha9 9 651 0.0157 0.3000 0.2583 0.1605 0.0301 0 '0002220000' 0.2500
topBm25fTuneBoost_Hard2005_alpha9 9 658 0.1053 0.2000 0.1186 0.4592 0.2197 0 '0010000002' 0.3333
topBm25fTuneBoost_Hard2005_alpha9 9 689 0.0306 0.0000 0.0000 0.2119 0.1099 2 '0-000000-0' 0.0625
